gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,ni,pi,txpd,costat,ggroup
013932,01/31/2003,2002,INDL,C,D,STD,USD,3.2940,7.9380,8.0830,A,2520
013932,01/31/2004,2003,INDL,C,D,STD,USD,3.5550,16.5340,12.3770,A,2520
013932,01/31/2005,2004,INDL,C,D,STD,USD,-9.0490,7.4750,11.0160,A,2520
013932,01/31/2006,2005,INDL,C,D,STD,USD,13.3210,34.7190,16.2800,A,2520
013932,01/31/2007,2006,INDL,C,D,STD,USD,-6.8380,28.6190,27.2710,A,2520
014064,12/31/2000,2000,INDL,C,D,STD,USD,17.0680,26.1340,7.7560,A,2520
014064,12/31/2001,2001,INDL,C,D,STD,USD,6.7260,-3.6540,10.7110,A,2520
014064,12/31/2002,2002,INDL,C,D,STD,USD,-30.4050,-0.2050,3.5320,A,2520
014064,12/31/2003,2003,INDL,C,D,STD,USD,-43.1650,-61.6680,0.3570,A,2520
014064,12/31/2004,2004,INDL,C,D,STD,USD,21.5340,26.1610,-1.7370,A,2520
014064,12/31/2005,2005,INDL,C,D,STD,USD,7.4520,6.8960,1.3220,A,2520
014064,12/31/2006,2006,INDL,C,D,STD,USD,9.1190,14.4430,0.0560,A,2520
014064,12/31/2007,2007,INDL,C,D,STD,USD,1.6310,3.7750,1.5860,A,2520
014064,12/31/2008,2008,INDL,C,D,STD,USD,5.4360,9.9050,3.4260,A,2520
014064,12/31/2009,2009,INDL,C,D,STD,USD,4.4740,8.0880,1.8010,A,2520
014064,12/31/2010,2010,INDL,C,D,STD,USD,5.4450,8.0860,1.1070,A,2520
014064,12/31/2011,2011,INDL,C,D,STD,USD,8.6800,21.3660,1.2780,A,2520
014227,12/31/2000,2000,INDL,C,D,STD,USD,5.6590,6.7040,0.9550,A,2520
014227,12/31/2001,2001,INDL,C,D,STD,USD,3.0830,2.7680,0.2150,A,2520
014227,12/31/2002,2002,INDL,C,D,STD,USD,4.6410,3.9670,-0.6860,A,2520
014227,12/31/2003,2003,INDL,C,D,STD,USD,0.5100,-0.6980,-0.6000,A,2520
014227,12/31/2004,2004,INDL,C,D,STD,USD,-2.8550,-0.0710,-0.0050,A,2520
014227,12/31/2005,2005,INDL,C,D,STD,USD,-0.6500,-0.1030,0.1280,A,2520
014227,12/31/2006,2006,INDL,C,D,STD,USD,-1.7500,-1.7500,0.5470,A,2520
014227,12/31/2007,2007,INDL,C,D,STD,USD,-1.4960,-1.4960,0.0000,A,2520
014227,12/31/2008,2008,INDL,C,D,STD,USD,-2.8470,-2.8470,0.0000,A,2520
014227,12/31/2009,2009,INDL,C,D,STD,USD,-1.7230,-1.7230,,A,2520
014227,12/31/2010,2010,INDL,C,D,STD,USD,-0.5760,-0.5760,,A,2520
014227,12/31/2011,2011,INDL,C,D,STD,USD,-1.2050,-1.2050,,A,2520
014311,12/31/2000,2000,INDL,C,D,STD,USD,82.8090,128.3860,43.0440,A,2520
014311,12/31/2001,2001,INDL,C,D,STD,USD,91.4140,139.5630,55.5480,A,2520
014311,12/31/2002,2002,INDL,C,D,STD,USD,103.5920,154.1710,37.8590,A,2520
014311,12/31/2003,2003,INDL,C,D,STD,USD,110.9290,164.3390,51.0480,A,2520
014311,12/31/2004,2004,INDL,C,D,STD,USD,104.5040,204.1990,36.1700,A,2520
014311,12/31/2005,2005,INDL,C,D,STD,USD,143.2780,208.6330,67.3700,A,2520
014311,12/31/2006,2006,INDL,C,D,STD,USD,106.9850,163.7790,52.4660,A,2520
014311,12/31/2007,2007,INDL,C,D,STD,USD,111.6500,170.3360,54.1890,A,2520
014311,12/31/2008,2008,INDL,C,D,STD,USD,117.3950,177.0620,70.2050,A,2520
014311,12/31/2009,2009,INDL,C,D,STD,USD,101.0170,151.1740,29.0390,A,2520
014311,12/31/2010,2010,INDL,C,D,STD,USD,147.1380,218.5410,81.1420,A,2520
014311,12/31/2011,2011,INDL,C,D,STD,USD,227.5750,346.6260,132.0880,A,2520
014311,12/31/2012,2012,INDL,C,D,STD,USD,312.3100,479.8430,143.5100,A,2520
014311,12/31/2013,2013,INDL,C,D,STD,USD,377.2920,574.4290,162.6470,A,2520
014311,12/31/2014,2014,INDL,C,D,STD,USD,454.0290,699.3170,261.5500,A,2520
014311,12/31/2015,2015,INDL,C,D,STD,USD,455.3610,685.7370,244.3280,A,2520
014311,12/31/2016,2016,INDL,C,D,STD,USD,212.9480,313.2510,126.7990,A,2520
014311,12/31/2017,2017,INDL,C,D,STD,USD,172.4920,318.7910,46.3080,A,2520
014311,12/31/2018,2018,INDL,C,D,STD,USD,335.2570,429.2490,73.9990,A,2520
014311,12/31/2019,2019,INDL,C,D,STD,USD,323.9600,407.8000,87.8440,A,2520
014311,12/31/2020,2020,INDL,C,D,STD,USD,124.8000,141.4000,65.5000,A,2520
014311,12/31/2021,2021,INDL,C,D,STD,USD,493.9000,625.7000,,A,2520
014447,12/31/2000,2000,INDL,C,D,STD,USD,677.8140,1424.1600,,A,2520
014447,12/31/2001,2001,INDL,C,D,STD,USD,8.9010,406.7760,,A,2520
014447,12/31/2002,2002,INDL,C,D,STD,USD,582.9660,1087.2950,,A,2520
014447,12/31/2003,2003,INDL,C,D,STD,USD,910.7630,1661.5440,,A,2520
014447,12/31/2004,2004,INDL,C,D,STD,USD,1367.3380,2457.1470,,A,2520
014447,12/31/2005,2005,INDL,C,D,STD,USD,1705.2480,2825.5010,,A,2520
014447,12/31/2006,2006,INDL,C,D,STD,USD,2479.7160,3968.3380,,A,2520
014447,12/31/2007,2007,INDL,C,D,STD,USD,2957.1080,4649.5950,,A,2520
014447,12/31/2008,2008,INDL,C,D,STD,USD,2819.9890,4469.3910,,A,2520
014447,12/31/2009,2009,INDL,C,D,STD,USD,2515.2660,4044.4900,,A,2520
014447,12/31/2010,2010,INDL,C,D,STD,USD,4023.1610,6353.1970,,A,2520
014447,12/31/2011,2011,INDL,C,D,STD,USD,3976.2250,6380.1210,2003.0310,A,2520
014447,12/31/2012,2012,INDL,C,D,STD,USD,4514.8860,7554.2590,2597.6420,A,2520
014447,12/31/2013,2013,INDL,C,D,STD,USD,4734.4640,7856.7860,2726.8640,A,2520
014447,12/31/2014,2014,INDL,C,D,STD,USD,6834.6450,10138.2180,1983.3540,A,2520
014447,12/31/2015,2015,INDL,C,D,STD,USD,3879.9210,6482.8230,1962.2210,A,2520
014447,12/31/2016,2016,INDL,C,D,STD,USD,4200.7510,6829.2540,2029.1500,A,2520
014447,12/31/2017,2017,INDL,C,D,STD,USD,6166.0840,9538.2550,3354.1380,A,2520
014447,12/31/2018,2018,INDL,C,D,STD,USD,7274.6790,10863.9330,2604.6420,A,2520
014447,12/31/2019,2019,INDL,C,D,STD,USD,8047.1720,12023.0650,3299.2170,A,2520
014447,12/31/2020,2020,INDL,C,D,STD,USD,5667.7250,8876.4630,2874.8460,A,2520
014620,12/31/2000,2000,INDL,C,D,STD,USD,471.9400,691.4440,,A,2520
014620,12/31/2001,2001,INDL,C,D,STD,USD,370.0830,498.7040,,A,2520
014620,12/31/2002,2002,INDL,C,D,STD,USD,585.9690,867.7400,,A,2520
014620,12/31/2003,2003,INDL,C,D,STD,USD,664.0720,973.7320,,A,2520
014620,12/31/2004,2004,INDL,C,D,STD,USD,472.0560,653.6510,,A,2520
014620,12/31/2005,2005,INDL,C,D,STD,USD,222.1240,405.0650,,A,2520
014620,12/31/2006,2006,INDL,C,D,STD,USD,562.9040,559.6850,,A,2520
014620,12/31/2007,2007,INDL,C,D,STD,USD,453.0110,624.9230,,A,2520
014620,12/31/2008,2008,INDL,C,D,STD,USD,46.4640,82.9000,,A,2520
014620,12/31/2009,2009,INDL,C,D,STD,USD,364.4520,487.0550,,A,2520
014620,12/31/2010,2010,INDL,C,D,STD,USD,591.5260,785.2480,,A,2520
014620,12/31/2011,2011,INDL,C,D,STD,USD,300.2750,404.4400,,A,2520
014620,12/31/2012,2012,INDL,C,D,STD,USD,398.9300,534.4680,240.3400,A,2520
014620,12/31/2013,2013,INDL,C,D,STD,USD,104.4290,140.6920,209.0140,A,2520
014620,12/31/2014,2014,INDL,C,D,STD,USD,286.4080,383.0280,125.8870,A,2520
014620,12/31/2015,2015,INDL,C,D,STD,USD,185.3580,248.6830,151.1510,A,2520
014620,12/31/2016,2016,INDL,C,D,STD,USD,494.9180,614.6270,131.4930,A,2520
014620,12/31/2017,2017,INDL,C,D,STD,USD,702.9070,852.2980,173.8610,A,2520
014620,12/31/2018,2018,INDL,C,D,STD,USD,428.1530,549.9030,128.2770,A,2520
014620,12/31/2019,2019,INDL,C,D,STD,USD,268.5730,262.9000,166.3460,A,2520
014620,12/31/2020,2020,INDL,C,D,STD,USD,775.0500,599.8870,133.2560,A,2520
014620,12/31/2021,2021,INDL,C,D,STD,USD,517.3710,691.7810,163.6830,A,2520
014790,12/31/2000,2000,INDL,C,D,STD,USD,35.7620,56.7620,18.7860,A,2520
014790,12/31/2001,2001,INDL,C,D,STD,USD,50.6590,83.3360,31.1600,A,2520
014790,12/31/2002,2002,INDL,C,D,STD,USD,69.9370,113.5440,35.4040,A,2520
014790,12/31/2003,2003,INDL,C,D,STD,USD,94.4060,151.4600,54.3150,A,2520
014790,12/31/2004,2004,INDL,C,D,STD,USD,138.9680,224.7580,70.9160,A,2520
014790,12/31/2005,2005,INDL,C,D,STD,USD,255.6650,416.2250,125.0260,A,2520
014790,12/31/2006,2006,INDL,C,D,STD,USD,225.3540,364.0090,216.8180,A,2520
014790,12/31/2007,2007,INDL,C,D,STD,USD,-288.8510,-456.4820,31.6450,A,2520
014790,12/31/2008,2008,INDL,C,D,STD,USD,-291.9350,-275.9660,2.9600,A,2520
014790,12/31/2009,2009,INDL,C,D,STD,USD,-66.4560,-154.7990,0.0170,A,2520
014790,12/31/2010,2010,INDL,C,D,STD,USD,7.1500,2.4840,4.9150,A,2520
014790,12/31/2011,2011,INDL,C,D,STD,USD,-21.1060,-20.3760,0.7590,A,2520
014790,12/31/2012,2012,INDL,C,D,STD,USD,105.1630,28.8540,0.4020,A,2520
014790,12/31/2013,2013,INDL,C,D,STD,USD,124.4640,177.6720,25.6880,A,2520
014790,12/31/2014,2014,INDL,C,D,STD,USD,142.2410,208.4170,71.3210,A,2520
014790,12/31/2015,2015,INDL,C,D,STD,USD,128.7380,189.4640,56.1860,A,2520
014790,12/31/2016,2016,INDL,C,D,STD,USD,149.5410,218.0600,65.0200,A,2520
014790,12/31/2017,2017,INDL,C,D,STD,USD,143.2550,247.5190,85.8140,A,2520
014790,12/31/2018,2018,INDL,C,D,STD,USD,227.3320,283.2540,56.3500,A,2520
014790,12/31/2019,2019,INDL,C,D,STD,USD,249.6630,302.9450,64.6580,A,2520
014790,12/31/2020,2020,INDL,C,D,STD,USD,423.4750,533.5660,84.7390,A,2520
014790,12/31/2021,2021,INDL,C,D,STD,USD,737.4440,954.8340,,A,2520
014957,06/30/2000,2000,INDL,C,D,STD,USD,-1.0210,-1.0210,,A,2520
014957,06/30/2001,2001,INDL,C,D,STD,USD,-1.0600,-1.0600,,A,2520
014957,06/30/2002,2002,INDL,C,D,STD,USD,-1.5160,-1.5160,,A,2520
014957,06/30/2003,2003,INDL,C,D,STD,USD,-0.1190,-0.1190,,A,2520
014957,06/30/2004,2004,INDL,C,D,STD,USD,-0.1080,-0.1080,,A,2520
014957,06/30/2005,2005,INDL,C,D,STD,USD,-0.1070,-0.1070,0.0000,A,2520
014957,06/30/2006,2006,INDL,C,D,STD,USD,-0.1080,-0.1080,,A,2520
014957,06/30/2007,2007,INDL,C,D,STD,USD,-5.6310,-5.6310,0.0000,A,2520
014957,06/30/2008,2008,INDL,C,D,STD,USD,-8.6170,-8.6170,0.0000,A,2520
014957,06/30/2009,2009,INDL,C,D,STD,USD,-6.5990,-6.5990,0.0000,A,2520
014957,06/30/2010,2010,INDL,C,D,STD,USD,-5.3320,-5.3320,0.0000,A,2520
014957,06/30/2011,2011,INDL,C,D,STD,USD,-9.1030,-9.1030,0.0000,A,2520
014957,06/30/2012,2012,INDL,C,D,STD,USD,-7.4820,-7.4820,,A,2520
014957,06/30/2013,2013,INDL,C,D,STD,USD,-4.4740,-4.4740,,A,2520
014957,06/30/2014,2014,INDL,C,D,STD,USD,-5.3340,-5.3340,,A,2520
014957,06/30/2015,2015,INDL,C,D,STD,USD,-11.1800,-11.1800,,A,2520
014957,06/30/2016,2016,INDL,C,D,STD,USD,-5.6200,-5.6200,,A,2520
014957,06/30/2017,2017,INDL,C,D,STD,USD,-8.5180,-8.5180,0.0000,A,2520
014957,06/30/2018,2018,INDL,C,D,STD,USD,-4.2530,-4.2530,0.0000,A,2520
014957,06/30/2019,2019,INDL,C,D,STD,USD,-9.3030,-9.3030,0.0000,A,2520
015457,12/31/2000,2000,INDL,C,D,STD,USD,70.0320,63.8270,0.0000,A,2520
015457,12/31/2001,2001,INDL,C,D,STD,USD,101.4890,101.4890,0.0000,A,2520
015457,12/31/2002,2002,INDL,C,D,STD,USD,53.7430,42.8090,0.0000,A,2520
015457,12/31/2003,2003,INDL,C,D,STD,USD,-0.6970,-3.9660,0.0000,A,2520
015457,12/31/2004,2004,INDL,C,D,STD,USD,2.7000,2.7000,0.0000,A,2520
015457,12/31/2005,2005,INDL,C,D,STD,USD,,,,A,2520
015457,12/31/2006,2006,INDL,C,D,STD,USD,,,,A,2520
015457,12/31/2007,2007,INDL,C,D,STD,USD,-1.0730,-1.0730,,A,2520
015457,12/31/2008,2008,INDL,C,D,STD,USD,-0.9570,-0.9570,,A,2520
015457,12/31/2009,2009,INDL,C,D,STD,USD,-2.0000,-2.0000,,A,2520
015457,12/31/2010,2010,INDL,C,D,STD,USD,-1.3090,-1.3090,,A,2520
015457,12/31/2011,2011,INDL,C,D,STD,USD,-0.8370,-0.8370,,A,2520
015457,12/31/2012,2012,INDL,C,D,STD,USD,-1.0770,-1.0770,,A,2520
015457,12/31/2013,2013,INDL,C,D,STD,USD,-1.5110,-1.5110,,A,2520
015457,12/31/2014,2014,INDL,C,D,STD,USD,-1.8600,-1.8600,,A,2520
015457,12/31/2015,2015,INDL,C,D,STD,USD,-2.7200,-2.7200,,A,2520
015457,12/31/2016,2016,INDL,C,D,STD,USD,-0.9620,-0.9620,,A,2520
015457,12/31/2017,2017,INDL,C,D,STD,USD,-0.8310,-0.8310,,A,2520
016476,11/30/2000,2000,INDL,C,D,STD,USD,223.3920,343.6800,56.9820,A,2520
016476,11/30/2001,2001,INDL,C,D,STD,USD,151.0040,239.6890,110.3540,A,2520
016476,11/30/2002,2002,INDL,C,D,STD,USD,24.9790,49.9580,103.7700,A,2520
016476,11/30/2003,2003,INDL,C,D,STD,USD,-349.3170,-29.7470,167.2640,A,2520
016476,11/30/2004,2004,INDL,C,D,STD,USD,30.3900,96.2990,82.9850,A,2520
016476,11/30/2005,2005,INDL,C,D,STD,USD,155.9470,285.7570,197.3150,A,2520
016476,11/30/2006,2006,INDL,C,D,STD,USD,239.0030,346.8800,83.4920,A,2520
016476,11/30/2007,2007,INDL,C,D,STD,USD,460.3850,376.5350,52.2750,A,2520
016476,11/30/2008,2008,INDL,C,D,STD,USD,229.2850,369.2660,63.1070,A,2520
016476,11/30/2009,2009,INDL,C,D,STD,USD,151.8750,189.9250,56.9220,A,2520
016476,11/30/2010,2010,INDL,C,D,STD,USD,156.5030,235.5980,52.9120,A,2520
016476,11/30/2011,2011,INDL,C,D,STD,USD,137.9530,202.8270,56.2290,A,2520
016476,11/30/2012,2012,INDL,C,D,STD,USD,143.8500,195.8810,49.3460,A,2520
016476,11/30/2013,2013,INDL,C,D,STD,USD,229.1930,322.6130,47.3500,A,2520
016476,11/30/2014,2014,INDL,C,D,STD,USD,106.0780,153.8540,60.5250,A,2520
016476,11/30/2015,2015,INDL,C,D,STD,USD,209.4360,310.3980,61.4560,A,2520
016476,11/30/2016,2016,INDL,C,D,STD,USD,291.0520,407.2600,57.1480,A,2520
016476,11/30/2017,2017,INDL,C,D,STD,USD,281.4030,348.7810,54.6020,A,2520
016476,11/30/2018,2018,INDL,C,D,STD,USD,283.1420,500.0220,96.2770,A,2520
016476,11/30/2019,2019,INDL,C,D,STD,USD,394.6120,477.5840,96.5400,A,2520
016476,11/30/2020,2020,INDL,C,D,STD,USD,-127.1410,-189.7830,50.0680,A,2520
016653,12/31/2011,2011,INDL,C,D,STD,USD,71.4870,101.6990,42.0100,A,2520
016653,12/31/2012,2012,INDL,C,D,STD,USD,430.8200,170.5510,42.5550,A,2520
016653,12/31/2013,2013,INDL,C,D,STD,USD,45.4200,97.9360,24.3540,A,2520
016653,12/31/2014,2014,INDL,C,D,STD,USD,71.4690,301.9940,99.0710,A,2520
016653,12/31/2015,2015,INDL,C,D,STD,USD,61.0490,260.9870,90.7640,A,2520
016653,12/31/2016,2016,INDL,C,D,STD,USD,52.6160,314.2060,107.9610,A,2520
016653,12/31/2017,2017,INDL,C,D,STD,USD,91.2200,355.6560,96.5250,A,2520
016653,12/31/2018,2018,INDL,C,D,STD,USD,206.3640,273.5160,63.4840,A,2520
016653,12/31/2019,2019,INDL,C,D,STD,USD,254.6520,322.2720,20.1290,A,2520
016653,12/31/2020,2020,INDL,C,D,STD,USD,243.4390,324.1170,3.3570,A,2520
018004,12/31/2012,2012,INDL,C,D,STD,USD,6.1380,7.4390,,A,2520
018004,12/31/2013,2013,INDL,C,D,STD,USD,12.3790,18.0730,,A,2520
018004,12/31/2014,2014,INDL,C,D,STD,USD,20.0220,30.9590,18.4580,A,2520
018004,12/31/2015,2015,INDL,C,D,STD,USD,39.8900,60.3050,18.6570,A,2520
018004,12/31/2016,2016,INDL,C,D,STD,USD,49.5400,73.1490,23.4670,A,2520
018004,12/31/2017,2017,INDL,C,D,STD,USD,50.2950,84.1640,29.6320,A,2520
018004,12/31/2018,2018,INDL,C,D,STD,USD,96.4550,128.5300,39.6560,A,2520
018004,12/31/2019,2019,INDL,C,D,STD,USD,112.9940,132.6350,26.9360,A,2520
018004,12/31/2020,2020,INDL,C,D,STD,USD,206.1570,270.2400,48.7890,A,2520
018004,12/31/2021,2021,INDL,C,D,STD,USD,498.5040,641.1220,,A,2520
018629,12/31/2011,2011,INDL,C,D,STD,USD,3.3500,4.6370,0.1310,A,2520
018629,12/31/2012,2012,INDL,C,D,STD,USD,9.7050,10.0230,0.1630,A,2520
018629,12/31/2013,2013,INDL,C,D,STD,USD,22.3270,22.8030,0.1160,A,2520
018629,12/31/2014,2014,INDL,C,D,STD,USD,28.2110,43.0790,15.2000,A,2520
018629,12/31/2015,2015,INDL,C,D,STD,USD,52.8300,80.2800,23.7000,A,2520
018629,12/31/2016,2016,INDL,C,D,STD,USD,75.0310,113.6720,42.4000,A,2520
018629,12/31/2017,2017,INDL,C,D,STD,USD,113.3060,171.4020,16.8000,A,2520
018629,12/31/2018,2018,INDL,C,D,STD,USD,155.2860,199.0980,83.3000,A,2520
018629,12/31/2019,2019,INDL,C,D,STD,USD,178.6080,231.8320,38.0000,A,2520
018629,12/31/2020,2020,INDL,C,D,STD,USD,323.8950,367.8490,68.4000,A,2520
019175,01/31/2014,2013,INDL,C,D,STD,USD,-27.4200,30.6630,0.5660,A,2520
019175,01/31/2015,2014,INDL,C,D,STD,USD,35.7230,59.7170,0.0880,A,2520
019175,01/31/2016,2015,INDL,C,D,STD,USD,5.0990,8.3130,1.4910,A,2520
019175,01/31/2017,2016,INDL,C,D,STD,USD,-162.6590,-68.9330,0.3300,A,2520
019175,01/31/2018,2017,INDL,C,D,STD,USD,58.5970,58.0250,-0.2390,A,2520
019175,01/31/2019,2018,INDL,C,D,STD,USD,-2.0220,-1.9680,-0.0090,A,2520
019175,01/31/2020,2019,INDL,C,D,STD,USD,30.3960,30.4940,-0.0130,A,2520
019175,01/31/2021,2020,INDL,C,D,STD,USD,-65.6490,-63.7830,-0.1130,A,2520
019391,06/30/2012,2012,INDL,C,D,STD,USD,11.1060,11.1060,0.0000,A,2520
019391,06/30/2013,2013,INDL,C,D,STD,USD,17.9840,17.9840,0.0000,A,2520
019391,06/30/2014,2014,INDL,C,D,STD,USD,-1.1880,-3.4080,0.3920,A,2520
019391,06/30/2015,2015,INDL,C,D,STD,USD,14.6610,31.8460,1.4390,A,2520
019391,06/30/2016,2016,INDL,C,D,STD,USD,18.0420,32.0960,8.1220,A,2520
019391,06/30/2017,2017,INDL,C,D,STD,USD,28.3580,48.6680,7.1750,A,2520
019391,06/30/2018,2018,INDL,C,D,STD,USD,27.6130,89.3870,9.8870,A,2520
019391,06/30/2019,2019,INDL,C,D,STD,USD,66.0660,91.7970,14.1730,A,2520
019391,06/30/2020,2020,INDL,C,D,STD,USD,61.5620,83.7320,10.5290,A,2520
019391,06/30/2021,2021,INDL,C,D,STD,USD,109.8410,148.2610,23.4690,A,2520
019402,01/31/2000,1999,INDL,C,D,STD,USD,5.7800,7.7200,1.4070,A,2520
019402,01/31/2001,2000,INDL,C,D,STD,USD,11.1540,18.9020,8.0500,A,2520
019402,01/31/2002,2001,INDL,C,D,STD,USD,2.3640,3.8750,3.4880,A,2520
019402,01/31/2003,2002,INDL,C,D,STD,USD,0.3820,2.2700,1.7790,A,2520
019402,01/31/2004,2003,INDL,C,D,STD,USD,8.3760,13.6140,4.5980,A,2520
019402,01/31/2005,2004,INDL,C,D,STD,USD,0.7030,1.9800,0.2530,A,2520
019402,01/31/2006,2005,INDL,C,D,STD,USD,7.0920,12.6090,4.4610,A,2520
019402,01/31/2007,2006,INDL,C,D,STD,USD,13.1890,21.4960,8.4350,A,2520
019402,01/31/2008,2007,INDL,C,D,STD,USD,17.4900,29.1970,12.1310,A,2520
019402,01/31/2009,2008,INDL,C,D,STD,USD,-14.0290,-9.4410,8.0850,A,2520
019402,01/31/2010,2009,INDL,C,D,STD,USD,31.7180,51.5020,16.2680,A,2520
019402,01/31/2011,2010,INDL,C,D,STD,USD,56.6820,92.9050,36.5480,A,2520
019402,01/31/2012,2011,INDL,C,D,STD,USD,49.6200,79.2400,18.2430,A,2520
019402,01/31/2013,2012,INDL,C,D,STD,USD,56.8750,92.0050,28.6150,A,2520
019402,01/31/2014,2013,INDL,C,D,STD,USD,77.3600,122.2280,65.0760,A,2520
019402,01/31/2015,2014,INDL,C,D,STD,USD,110.3610,168.4410,51.6300,A,2520
019402,01/31/2016,2015,INDL,C,D,STD,USD,114.3330,179.1330,68.0670,A,2520
019402,01/31/2017,2016,INDL,C,D,STD,USD,51.9380,77.7620,18.9150,A,2520
019402,01/31/2018,2017,INDL,C,D,STD,USD,62.1240,110.0490,32.9340,A,2520
019402,01/31/2019,2018,INDL,C,D,STD,USD,138.0670,183.8300,44.0450,A,2520
019402,01/31/2020,2019,INDL,C,D,STD,USD,143.8370,182.0980,39.0200,A,2520
019402,01/31/2021,2020,INDL,C,D,STD,USD,23.5450,35.7260,1.9710,A,2520
019516,12/31/2011,2011,INDL,C,D,STD,USD,,,,A,2520
019516,12/31/2012,2012,INDL,C,D,STD,USD,,,,A,2520
019516,12/31/2013,2013,INDL,C,D,STD,USD,6.0400,10.8540,8.2540,A,2520
019516,12/31/2014,2014,INDL,C,D,STD,USD,13.9320,22.5870,9.1340,A,2520
019516,12/31/2015,2015,INDL,C,D,STD,USD,26.5170,41.9300,13.4930,A,2520
019516,12/31/2016,2016,INDL,C,D,STD,USD,38.4360,59.6100,18.9290,A,2520
019516,12/31/2017,2017,INDL,C,D,STD,USD,41.1400,55.8200,38.8870,A,2520
019516,12/31/2018,2018,INDL,C,D,STD,USD,54.7480,72.1860,4.9500,A,2520
019516,12/31/2019,2019,INDL,C,D,STD,USD,68.1590,92.6050,22.6330,A,2520
019516,12/31/2020,2020,INDL,C,D,STD,USD,97.2390,131.1770,37.0720,A,2520
019762,11/30/2013,2013,INDL,C,D,STD,USD,-0.8560,-0.8560,0.0000,A,2520
019762,11/30/2014,2014,INDL,C,D,STD,USD,-1.1050,-1.1050,0.0000,A,2520
019762,11/30/2015,2015,INDL,C,D,STD,USD,-1.3170,-1.3170,0.0000,A,2520
019762,11/30/2016,2016,INDL,C,D,STD,USD,-1.3470,-1.3470,,A,2520
019762,11/30/2017,2017,INDL,C,D,STD,USD,-1.5010,-1.5010,,A,2520
019762,11/30/2018,2018,INDL,C,D,STD,USD,-1.0460,-1.0460,,A,2520
019762,11/30/2019,2019,INDL,C,D,STD,USD,-1.3790,-1.3790,0.0000,A,2520
019762,11/30/2020,2020,INDL,C,D,STD,USD,-1.6530,-1.6530,0.0000,A,2520
019993,12/31/2013,2013,INDL,C,D,STD,USD,,,,A,2520
019993,12/31/2014,2014,INDL,C,D,STD,USD,-2.3490,-2.3490,0.0000,A,2520
019993,12/31/2015,2015,INDL,C,D,STD,USD,-2.3380,-2.3990,0.0000,A,2520
020644,12/31/2011,2011,INDL,C,D,STD,USD,,,,A,2520
020644,12/31/2012,2012,INDL,C,D,STD,USD,32.2620,53.2100,31.3170,A,2520
020644,12/31/2013,2013,INDL,C,D,STD,USD,60.5780,91.3290,2.8310,A,2520
020644,12/31/2014,2014,INDL,C,D,STD,USD,128.0880,180.9750,37.2830,A,2520
020644,12/31/2015,2015,INDL,C,D,STD,USD,36.1310,52.5850,-1.0930,A,2520
020644,12/31/2016,2016,INDL,C,D,STD,USD,-419.0030,-375.1740,9.6900,A,2520
020644,12/31/2017,2017,INDL,C,D,STD,USD,-182.8730,-176.3870,8.3700,A,2520
020644,12/31/2018,2018,INDL,C,D,STD,USD,-109.0340,-107.6750,-32.0900,A,2520
020644,12/31/2019,2019,INDL,C,D,STD,USD,-14.6420,-19.0700,0.1760,A,2520
020644,12/31/2020,2020,INDL,C,D,STD,USD,-66.7830,-61.9570,2.2370,A,2520
020644,12/31/2021,2021,INDL,C,D,STD,USD,371.1710,90.1000,,A,2520
022047,12/31/2013,2013,INDL,C,D,STD,USD,32.0070,44.6430,0.6650,A,2520
022047,12/31/2014,2014,INDL,C,D,STD,USD,50.0260,36.2090,0.6360,A,2520
022047,12/31/2015,2015,INDL,C,D,STD,USD,15.3250,34.7160,1.3390,A,2520
022047,12/31/2016,2016,INDL,C,D,STD,USD,23.7560,50.5540,1.5030,A,2520
022047,12/31/2017,2017,INDL,C,D,STD,USD,14.9700,64.2370,2.9410,A,2520
022047,12/31/2018,2018,INDL,C,D,STD,USD,51.6230,81.6710,4.6110,A,2520
022047,12/31/2019,2019,INDL,C,D,STD,USD,58.6560,84.3290,14.3130,A,2520
022047,12/31/2020,2020,INDL,C,D,STD,USD,113.6930,142.8130,20.5410,A,2520
022049,12/31/2000,2000,INDL,C,D,STD,USD,17.3060,35.4060,7.7820,A,2520
022049,12/31/2001,2001,INDL,C,D,STD,USD,25.5040,31.2930,1.5460,A,2520
022049,12/31/2002,2002,INDL,C,D,STD,USD,61.5950,85.6940,7.5830,A,2520
022049,12/31/2003,2003,INDL,C,D,STD,USD,75.0260,100.6260,26.9820,A,2520
022049,12/31/2004,2004,INDL,C,D,STD,USD,100.0760,106.9730,9.9850,A,2520
022049,12/31/2005,2005,INDL,C,D,STD,USD,91.3220,106.9130,19.0450,A,2520
022049,12/31/2006,2006,INDL,C,D,STD,USD,88.8650,100.2740,7.3850,A,2520
022049,12/31/2007,2007,INDL,C,D,STD,USD,87.4920,106.6280,10.9750,A,2520
022049,12/31/2008,2008,INDL,C,D,STD,USD,112.8550,132.0130,25.5610,A,2520
022049,12/31/2009,2009,INDL,C,D,STD,USD,107.2340,128.3470,21.3550,A,2520
022049,12/31/2010,2010,INDL,C,D,STD,USD,127.8530,140.7180,28.0130,A,2520
022049,12/31/2011,2011,INDL,C,D,STD,USD,104.5930,113.7980,21.0450,A,2520
022049,12/31/2012,2012,INDL,C,D,STD,USD,108.6130,129.8220,2.7300,A,2520
