,gvkey,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd,prev_ni,prev2_ni,prev3_ni,t90ret,b5ret,cpiret,SNP500,SNP500_CD
2013,175319,-238.0,2243.0,466.0,4090.0,115.0,411.0,99.0,1467.0,60.0,595.0,686.0,1718.0,2697.0,1283.0,2859.0,3.0,4627.0,1230.0,14.0,0.0,65.0,2300,404.0,395.0,34.0,330.0,164.0,266.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,178015,21.0,787.0,1.0,1051.0,590.0,270.0,144.0,0.0,0.0,376.0,419.0,805.0,887.0,155.0,163.0,1.0,1370.0,887.0,-7.0,39.0,109.0,2300,279.0,381.0,71.0,270.0,184.0,121.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,183831,0.0,2.0,0.0,2.0,0.0,-1.0,1161.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3910,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,184070,16.0,257.0,0.0,301.0,2.0,34.0,63.0,29.0,0.0,44.0,46.0,52.0,243.0,174.0,86.0,0.0,1189.0,214.0,-1.0,3.0,11.0,3911,47.0,39.0,10.0,28.0,32.0,26.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,184113,0.0,1.0,2.0,2.0,0.0,-11.0,5.0,0.0,0.0,-5.0,-5.0,0.0,-13.0,0.0,15.0,-2.0,2.0,-14.0,0.0,0.0,0.0,3651,-8.0,-11.0,0.0,-11.0,0.0,-4.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,185195,-1.0,198.0,14.0,277.0,9.0,68.0,40.0,15.0,0.0,103.0,114.0,319.0,209.0,131.0,83.0,1.0,541.0,194.0,-2.0,7.0,40.0,3100,58.0,109.0,35.0,68.0,57.0,46.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,185372,6.0,106.0,27.0,321.0,4.0,-6.0,32.0,36.0,0.0,-3.0,5.0,87.0,283.0,54.0,74.0,-1.0,203.0,247.0,-3.0,0.0,-3.0,3949,14.0,-8.0,-1.0,-6.0,1.0,4.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,186240,0.0,1.0,1.0,2.0,0.0,-6.0,55.0,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,2300,-6.0,-6.0,0.0,-6.0,-10.0,-7.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,198058,-4.0,989.0,82.0,1289.0,472.0,394.0,196.0,0.0,0.0,630.0,684.0,1306.0,1047.0,266.0,242.0,2.0,2181.0,1047.0,3.0,9.0,229.0,2300,661.0,627.0,70.0,397.0,147.0,72.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,224604,-8.0,396.0,71.0,651.0,97.0,51.0,24.0,131.0,10.0,69.0,87.0,303.0,453.0,169.0,329.0,1.0,974.0,319.0,-1.0,4.0,12.0,2340,46.0,55.0,15.0,42.0,56.0,27.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2013,271841,0.0,2405.0,206.0,3466.0,91.0,367.0,213.0,807.0,17.0,11.0,37.0,261.0,2168.0,659.0,2104.0,-1.0,1143.0,1351.0,-9.0,38.0,1.0,1520,-17.0,101.0,8.0,367.0,-61.0,-508.0,0.000817,-0.023583,0.015018,0.01928305721454171,0.01545995193823102
2014,2080,-2.0,135.0,22.0,240.0,26.0,8.0,10.0,1.0,5.0,14.0,22.0,182.0,158.0,57.0,83.0,0.0,340.0,156.0,0.0,0.0,5.0,2511,20.0,14.0,2.0,9.0,5.0,26.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,2444,-481.0,1967.0,317.0,3134.0,552.0,166.0,93.0,450.0,41.0,360.0,441.0,1118.0,1621.0,652.0,1962.0,2.0,3838.0,1171.0,48.0,0.0,93.0,3510,241.0,287.0,45.0,245.0,769.0,50.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,2820,0.0,227.0,15.0,469.0,72.0,16.0,8.0,59.0,0.0,31.0,35.0,123.0,350.0,69.0,178.0,1.0,533.0,290.0,0.0,0.0,9.0,2452,23.0,27.0,6.0,16.0,4.0,15.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,3622,0.0,38.0,5.0,46.0,0.0,5.0,9.0,0.0,3.0,9.0,10.0,22.0,35.0,13.0,10.0,0.0,81.0,35.0,-1.0,0.0,3.0,2211,5.0,9.0,4.0,5.0,5.0,5.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,3647,-1.0,112.0,26.0,160.0,29.0,17.0,12.0,2.0,2.0,20.0,25.0,54.0,114.0,40.0,49.0,1.0,287.0,111.0,-2.0,0.0,1.0,2211,15.0,19.0,3.0,17.0,18.0,13.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,4001,-2.0,173.0,22.0,300.0,0.0,-4.0,14.0,118.0,0.0,5.0,17.0,108.0,211.0,104.0,207.0,-1.0,406.0,92.0,0.0,0.0,1.0,2273,-3.0,1.0,2.0,-2.0,5.0,-1.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,4322,0.0,77.0,3.0,79.0,26.0,1.0,27.0,0.0,0.0,3.0,3.0,14.0,75.0,5.0,3.0,0.0,77.0,75.0,-1.0,0.0,-2.0,3651,1.0,-1.0,1.0,1.0,5.0,10.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,4448,-2.0,68.0,1.0,127.0,3.0,4.0,13.0,3.0,5.0,15.0,19.0,42.0,93.0,23.0,38.0,0.0,137.0,89.0,1.0,0.0,6.0,3949,11.0,19.0,5.0,11.0,9.0,-5.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,4771,-2.0,165.0,15.0,210.0,22.0,14.0,7.0,0.0,4.0,25.0,29.0,104.0,166.0,97.0,43.0,2.0,438.0,166.0,-1.0,0.0,8.0,2510,22.0,23.0,6.0,14.0,13.0,13.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,5327,-1.0,11.0,2.0,12.0,0.0,-1.0,8.0,2.0,0.0,1.0,-1.0,8.0,3.0,8.0,10.0,0.0,21.0,1.0,0.0,0.0,0.0,3140,-2.0,0.0,0.0,0.0,0.0,-1.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,5518,-96.0,2719.0,212.0,4532.0,893.0,354.0,128.0,1559.0,218.0,639.0,797.0,2329.0,3068.0,339.0,3023.0,3.0,4277.0,1465.0,-10.0,0.0,126.0,3944,451.0,539.0,182.0,415.0,286.0,335.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,5572,-2.0,615.0,75.0,1533.0,70.0,87.0,32.0,95.0,0.0,147.0,181.0,550.0,1125.0,289.0,503.0,3.0,1317.0,1029.0,-11.0,0.0,20.0,3634,131.0,107.0,31.0,86.0,115.0,110.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,5750,0.0,0.0,141.0,2289.0,261.0,307.0,146.0,1697.0,0.0,154.0,158.0,413.0,1579.0,1439.0,2407.0,0.0,2063.0,-118.0,-288.0,0.0,-287.0,1531,-17.0,20.0,0.0,307.0,31.0,-67.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,6497,0.0,15.0,2.0,24.0,1.0,-6.0,7.0,0.0,1.0,-5.0,-4.0,7.0,15.0,7.0,9.0,-1.0,23.0,15.0,-3.0,0.0,-5.0,3651,0.0,-10.0,1.0,-6.0,5.0,2.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,6543,-32.0,522.0,56.0,771.0,149.0,59.0,52.0,0.0,10.0,94.0,113.0,488.0,529.0,147.0,241.0,1.0,1357.0,521.0,-1.0,0.0,31.0,2510,70.0,91.0,25.0,55.0,46.0,87.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,6649,-3.0,1429.0,369.0,3140.0,332.0,0.0,141.0,766.0,173.0,321.0,430.0,880.0,1921.0,481.0,1985.0,1.0,3782.0,1146.0,-2.0,0.0,70.0,2510,325.0,295.0,84.0,98.0,197.0,248.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,6669,0.0,0.0,460.0,12958.0,1281.0,638.0,202.0,4515.0,32.0,901.0,980.0,1872.0,9766.0,9161.0,7706.0,3.0,7758.0,4827.0,83.0,0.0,341.0,1531,802.0,969.0,202.0,638.0,479.0,679.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,6865,10.0,0.0,42.0,2358.0,153.0,62.0,48.0,861.0,48.0,99.0,102.0,306.0,2089.0,1769.0,1130.0,1.0,1694.0,1228.0,34.0,0.0,37.0,1531,65.0,100.0,2.0,63.0,314.0,62.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7114,-4387.0,25771.0,9099.0,50621.0,5753.0,2883.0,2311.0,5412.0,112.0,2962.0,6174.0,23581.0,20817.0,7289.0,35216.0,0.0,75126.0,15033.0,-31.0,392.0,870.0,3600,1496.0,2051.0,788.0,1169.0,-8011.0,-9370.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7116,-623.0,3185.0,430.0,6722.0,971.0,320.0,339.0,2100.0,514.0,706.0,951.0,3208.0,5049.0,562.0,3772.0,1.0,6023.0,2949.0,8.0,18.0,88.0,3942,369.0,586.0,141.0,498.0,903.0,776.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7179,0.0,58.0,3.0,71.0,18.0,7.0,2.0,0.0,1.0,11.0,12.0,30.0,62.0,22.0,8.0,3.0,103.0,62.0,0.0,0.0,4.0,3140,6.0,11.0,5.0,7.0,7.0,4.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7875,-795.0,2426.0,674.0,6681.0,199.0,228.0,276.0,2084.0,182.0,727.0,881.0,2376.0,3939.0,708.0,4826.0,1.0,5727.0,1851.0,-856.0,0.0,89.0,3990,350.0,462.0,33.0,377.0,474.0,401.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7906,85.0,13696.0,1930.0,18594.0,2220.0,2504.0,883.0,1237.0,821.0,3680.0,4198.0,12964.0,12061.0,3947.0,7770.0,3.0,27799.0,10824.0,-11.0,432.0,851.0,3021,3273.0,3544.0,856.0,2693.0,2485.0,2223.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7911,0.0,25.0,0.0,38.0,14.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,36.0,8.0,2.0,0.0,21.0,36.0,0.0,0.0,0.0,2451,2.0,1.0,0.0,1.0,0.0,0.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,7951,103.0,485.0,33.0,578.0,157.0,52.0,25.0,0.0,6.0,73.0,85.0,322.0,465.0,181.0,112.0,2.0,570.0,463.0,4.0,6.0,17.0,3873,51.0,68.0,8.0,50.0,57.0,31.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,8219,-24.0,271.0,75.0,627.0,8.0,46.0,16.0,137.0,11.0,84.0,117.0,563.0,397.0,143.0,367.0,2.0,934.0,260.0,0.0,6.0,35.0,2300,45.0,80.0,18.0,45.0,31.0,29.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,8551,42.0,2998.0,582.0,11575.0,593.0,45.0,81.0,3878.0,12.0,925.0,1233.0,4613.0,8219.0,1280.0,7234.0,6.0,8221.0,4335.0,-63.0,0.0,185.0,2300,439.0,328.0,45.0,143.0,433.0,317.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,8823,-1.0,0.0,270.0,8569.0,1292.0,474.0,370.0,1621.0,86.0,774.0,813.0,1404.0,6426.0,4990.0,3764.0,1.0,5822.0,4804.0,223.0,48.0,215.0,1531,494.0,689.0,1.0,474.0,2620.0,206.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,9818,-4386.0,40832.0,25275.0,148899.0,10161.0,578.0,1027.0,8901.0,252.0,850.0,4020.0,4020.0,35967.0,7127.0,121833.0,-1.0,75424.0,21927.0,-65.0,794.0,918.0,3600,-1051.0,249.0,981.0,-1247.0,457.0,-5542.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,10124,0.0,118.0,11.0,254.0,8.0,38.0,19.0,0.0,31.0,96.0,132.0,206.0,185.0,44.0,68.0,3.0,544.0,185.0,-13.0,0.0,18.0,3480,62.0,57.0,34.0,38.0,111.0,70.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,10198,-6.0,99.0,9.0,139.0,4.0,8.0,6.0,22.0,3.0,18.0,21.0,72.0,103.0,58.0,59.0,1.0,196.0,80.0,0.0,0.0,6.0,2300,13.0,17.0,5.0,11.0,5.0,3.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,10839,-5.0,231.0,51.0,469.0,15.0,29.0,18.0,92.0,0.0,36.0,54.0,100.0,379.0,113.0,182.0,1.0,687.0,285.0,0.0,3.0,20.0,2200,42.0,47.0,12.0,28.0,16.0,11.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,11060,-703.0,4185.0,690.0,9980.0,971.0,556.0,432.0,1423.0,478.0,1834.0,2048.0,6208.0,7054.0,1482.0,4349.0,3.0,12282.0,5630.0,-79.0,98.0,304.0,2300,1231.0,1352.0,370.0,1047.0,1210.0,1085.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,11465,-1840.0,8098.0,4730.0,20002.0,1026.0,108.0,78.0,3544.0,225.0,1469.0,2029.0,3922.0,9340.0,2740.0,14206.0,11.0,19872.0,4885.0,2.0,0.0,189.0,3630,783.0,881.0,140.0,650.0,827.0,401.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,11566,-50.0,1042.0,149.0,2504.0,223.0,92.0,98.0,854.0,24.0,272.0,325.0,1140.0,1792.0,414.0,1566.0,1.0,2761.0,933.0,-19.0,0.0,47.0,3140,122.0,181.0,70.0,133.0,100.0,80.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12395,-3.0,0.0,225.0,8416.0,586.0,339.0,177.0,2944.0,0.0,466.0,480.0,906.0,6804.0,6596.0,4556.0,1.0,4282.0,3854.0,35.0,125.0,164.0,1531,363.0,504.0,71.0,340.0,170.0,487.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12459,0.0,0.0,230.0,2351.0,544.0,281.0,4.0,599.0,0.0,476.0,494.0,902.0,1723.0,1373.0,1227.0,65.0,4453.0,1124.0,-6.0,0.0,171.0,1531,382.0,453.0,181.0,281.0,266.0,180.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12597,-3.0,65.0,8.0,83.0,4.0,-2.0,5.0,2.0,0.0,-1.0,1.0,26.0,49.0,39.0,36.0,-1.0,91.0,47.0,-5.0,0.0,-3.0,3842,8.0,-3.0,1.0,-1.0,-27.0,-1.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12615,0.0,0.0,75.0,1211.0,15.0,50.0,24.0,411.0,4.0,82.0,85.0,255.0,956.0,1011.0,667.0,1.0,1215.0,544.0,16.0,0.0,18.0,1531,51.0,69.0,2.0,50.0,151.0,13.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12616,132.0,1063.0,113.0,2641.0,297.0,216.0,28.0,7.0,38.0,134.0,183.0,1046.0,2023.0,390.0,625.0,3.0,1881.0,1991.0,3.0,11.0,54.0,2340,70.0,155.0,80.0,98.0,80.0,83.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12689,-22.0,0.0,175.0,4757.0,358.0,914.0,89.0,2354.0,8.0,123.0,126.0,417.0,3950.0,3218.0,3161.0,0.0,2400.0,1595.0,-826.0,0.0,-824.0,1531,84.0,94.0,-1.0,918.0,39.0,-59.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12868,57.0,744.0,168.0,1256.0,46.0,-326.0,170.0,793.0,0.0,-40.0,11.0,762.0,850.0,278.0,1199.0,-2.0,1570.0,56.0,-7.0,1.0,-5.0,2320,-307.0,-333.0,17.0,-310.0,-233.0,-11.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,12988,0.0,0.0,0.0,0.0,0.0,-5.0,120.0,0.0,0.0,-3.0,-3.0,0.0,-3.0,0.0,3.0,-1.0,0.0,-3.0,0.0,0.0,0.0,3585,-3.0,-5.0,0.0,-5.0,-3.0,-2.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,13354,-2.0,325.0,55.0,747.0,10.0,-22.0,24.0,109.0,0.0,21.0,37.0,246.0,538.0,144.0,317.0,1.0,809.0,429.0,-9.0,3.0,-1.0,3651,-1.0,-27.0,9.0,-27.0,22.0,25.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,13906,12.0,197.0,27.0,288.0,70.0,2.0,9.0,7.0,3.0,25.0,35.0,179.0,205.0,66.0,90.0,1.0,425.0,198.0,2.0,0.0,8.0,3690,10.0,17.0,6.0,9.0,19.0,10.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,14311,-28.0,1096.0,343.0,2074.0,137.0,408.0,66.0,223.0,126.0,653.0,780.0,1416.0,1098.0,565.0,1200.0,6.0,4479.0,874.0,-53.0,11.0,245.0,3790,455.0,699.0,261.0,454.0,377.0,312.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,14447,1828.0,21914.0,4363.0,64573.0,4950.0,3953.0,2506.0,6115.0,1910.0,6619.0,8229.0,25312.0,33951.0,11465.0,36737.0,2.0,37075.0,26335.0,-188.0,664.0,2750.0,2330,3879.0,10138.0,1983.0,6834.0,4734.0,4514.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,14620,-33.0,6406.0,3285.0,10951.0,1163.0,501.0,143.0,1217.0,237.0,585.0,1026.0,3132.0,3322.0,1830.0,8846.0,2.0,14332.0,2100.0,16.0,133.0,96.0,3630,185.0,383.0,125.0,286.0,104.0,398.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,14790,0.0,0.0,83.0,2316.0,103.0,142.0,39.0,922.0,0.0,196.0,206.0,468.0,2032.0,1977.0,1206.0,3.0,2179.0,1109.0,6.0,5.0,66.0,1531,128.0,208.0,71.0,142.0,124.0,105.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,14957,0.0,0.0,0.0,0.0,0.0,-6.0,60.0,0.0,0.0,-4.0,-4.0,-1.0,-7.0,0.0,6.0,-1.0,0.0,-7.0,0.0,0.0,0.0,7819,-12.0,-6.0,0.0,-6.0,-5.0,-8.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,15457,0.0,0.0,0.0,15.0,14.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,14.0,0.0,0.0,-5.0,0.0,14.0,0.0,0.0,0.0,9995,-3.0,-2.0,0.0,-2.0,-2.0,-2.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,16476,-376.0,1658.0,234.0,2924.0,298.0,42.0,215.0,1104.0,30.0,469.0,579.0,2457.0,1336.0,600.0,2691.0,2.0,4753.0,230.0,-29.0,9.0,49.0,2300,209.0,153.0,60.0,106.0,229.0,143.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,16653,-11.0,0.0,122.0,4133.0,234.0,61.0,32.0,1484.0,0.0,316.0,320.0,566.0,3261.0,2744.0,2355.0,1.0,2708.0,478.0,-15.0,47.0,76.0,1531,61.0,301.0,99.0,71.0,45.0,430.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,18629,0.0,0.0,15.0,438.0,31.0,28.0,20.0,216.0,0.0,43.0,43.0,102.0,398.0,377.0,255.0,1.0,383.0,182.0,-1.0,1.0,14.0,1531,52.0,43.0,15.0,28.0,22.0,9.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,19402,6.0,586.0,131.0,830.0,22.0,80.0,20.0,20.0,0.0,132.0,145.0,584.0,542.0,359.0,308.0,3.0,1718.0,523.0,-4.0,0.0,45.0,2300,110.0,122.0,65.0,77.0,56.0,49.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,19516,0.0,119.0,46.0,234.0,10.0,13.0,30.0,42.0,0.0,26.0,41.0,152.0,134.0,23.0,142.0,0.0,518.0,91.0,-1.0,0.0,8.0,1700,26.0,22.0,9.0,13.0,6.0,3.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,20644,0.0,823.0,126.0,917.0,319.0,128.0,124.0,0.0,0.0,187.0,204.0,645.0,641.0,153.0,276.0,1.0,1394.0,641.0,-18.0,2.0,52.0,3861,36.0,180.0,37.0,128.0,60.0,32.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,22049,-21.0,1201.0,428.0,2529.0,47.0,-110.0,32.0,490.0,38.0,130.0,191.0,634.0,1697.0,633.0,1322.0,2.0,2678.0,1206.0,-21.0,19.0,-9.0,2511,25.0,-30.0,18.0,-22.0,57.0,108.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,23245,0.0,335.0,228.0,1476.0,2.0,9.0,37.0,0.0,0.0,40.0,66.0,357.0,952.0,106.0,524.0,0.0,1512.0,952.0,16.0,0.0,17.0,1700,78.0,28.0,1.0,9.0,-13.0,-7.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,23252,0.0,305.0,24.0,654.0,109.0,42.0,28.0,130.0,11.0,74.0,92.0,424.0,497.0,146.0,286.0,1.0,746.0,367.0,-4.0,0.0,19.0,2510,37.0,62.0,20.0,42.0,32.0,49.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,24099,-10.0,258.0,28.0,421.0,5.0,-5.0,13.0,127.0,2.0,23.0,37.0,227.0,315.0,137.0,233.0,0.0,586.0,188.0,-2.0,5.0,5.0,3420,12.0,7.0,4.0,1.0,9.0,20.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,24978,-1.0,384.0,46.0,624.0,37.0,3.0,77.0,108.0,3.0,30.0,51.0,379.0,400.0,207.0,333.0,0.0,886.0,291.0,-1.0,2.0,5.0,3949,14.0,21.0,8.0,16.0,-19.0,-123.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,25119,-430.0,3132.0,622.0,8285.0,97.0,-77.0,72.0,1402.0,0.0,834.0,1174.0,2525.0,5824.0,1543.0,3862.0,8.0,7803.0,4418.0,-25.0,0.0,131.0,2273,615.0,663.0,148.0,531.0,348.0,250.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,25340,2.0,0.0,525.0,10202.0,661.0,533.0,340.0,3160.0,48.0,801.0,837.0,1803.0,8280.0,8236.0,5082.0,1.0,8035.0,5115.0,18.0,12.0,280.0,1531,750.0,814.0,279.0,533.0,462.0,956.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,25923,-3.0,39.0,6.0,59.0,5.0,-31.0,14.0,0.0,0.0,-3.0,-3.0,12.0,40.0,24.0,18.0,-1.0,60.0,40.0,0.0,0.0,-1.0,9995,5.0,-8.0,0.0,-30.0,-13.0,30.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,27575,-42.0,636.0,94.0,1762.0,47.0,-9.0,74.0,824.0,0.0,105.0,148.0,794.0,1144.0,291.0,1442.0,0.0,1537.0,287.0,-12.0,31.0,16.0,3949,-1.0,42.0,27.0,21.0,10.0,10.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,27760,-1.0,142.0,47.0,175.0,45.0,18.0,31.0,0.0,0.0,30.0,34.0,144.0,111.0,24.0,64.0,0.0,274.0,111.0,8.0,0.0,9.0,3949,26.0,30.0,0.0,18.0,47.0,16.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,27776,0.0,149.0,15.0,213.0,4.0,9.0,7.0,36.0,3.0,15.0,22.0,103.0,174.0,85.0,74.0,1.0,286.0,138.0,0.0,2.0,4.0,3140,6.0,14.0,0.0,9.0,7.0,8.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,27828,-5.0,319.0,69.0,463.0,112.0,25.0,15.0,0.0,0.0,42.0,60.0,181.0,315.0,97.0,147.0,2.0,562.0,315.0,-1.0,4.0,7.0,3651,29.0,40.0,7.0,32.0,22.0,16.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,28118,-17.0,1489.0,159.0,2207.0,276.0,323.0,52.0,613.0,0.0,567.0,663.0,2097.0,1597.0,597.0,1223.0,7.0,3509.0,977.0,2.0,26.0,171.0,3873,220.0,558.0,167.0,376.0,378.0,343.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,28262,0.0,289.0,91.0,459.0,39.0,-60.0,54.0,7.0,0.0,-45.0,-28.0,166.0,218.0,109.0,249.0,-2.0,558.0,206.0,-1.0,1.0,2.0,2510,-18.0,-58.0,7.0,-60.0,-95.0,-35.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,28462,-139.0,348.0,82.0,828.0,60.0,-61.0,21.0,436.0,0.0,79.0,119.0,239.0,513.0,169.0,751.0,2.0,855.0,77.0,-2.0,2.0,8.0,3220,66.0,13.0,7.0,4.0,28.0,6.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,29382,-13.0,442.0,92.0,911.0,81.0,105.0,61.0,0.0,0.0,167.0,179.0,482.0,669.0,92.0,241.0,1.0,1348.0,669.0,9.0,0.0,58.0,3140,112.0,171.0,49.0,111.0,132.0,119.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,29627,-2.0,31.0,13.0,39.0,1.0,-6.0,63.0,1.0,0.0,-7.0,-4.0,24.0,13.0,17.0,27.0,-1.0,89.0,12.0,-1.0,0.0,-1.0,3944,4.0,-8.0,1.0,-8.0,-12.0,-2.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,29755,-2.0,0.0,106.0,2066.0,324.0,33.0,25.0,1519.0,0.0,60.0,73.0,268.0,1798.0,1561.0,1787.0,0.0,1463.0,279.0,2.0,0.0,-42.0,1531,344.0,-7.0,-34.0,34.0,-34.0,-146.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,30964,0.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,8.0,0.0,31.0,3.0,-1.0,0.0,-1.0,3651,0.0,0.0,0.0,1.0,3.0,0.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
2014,62262,-1.0,16.0,0.0,16.0,6.0,-1.0,8.0,0.0,0.0,-1.0,-1.0,6.0,10.0,2.0,6.0,-1.0,33.0,10.0,0.0,0.0,0.0,3100,-2.0,-1.0,0.0,-1.0,-1.0,-10.0,0.000498,0.037733,0.007566,0.01318659509216702,0.015718705048083592
