gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,cshi,csho,costat,ggroup,New Issues (IPOs are 0),Stock Split,,* Assuming all new stock offerings happen after stock split
30884,20021231,2002,INDL,C,D,STD,MRSA.,MARISA CHRISTINA,USD,8.587,7.295,I,2520,0,1,,
30884,20031231,2003,INDL,C,D,STD,MRSA.,MARISA CHRISTINA,USD,8.587,7.295,I,2520,0,1,,
30884,20041231,2004,INDL,C,D,STD,MRSA.,MARISA CHRISTINA,USD,8.587,7.295,I,2520,0,1,,
30964,19990331,1998,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,2.498,2.498,A,2520,0,1,,
30964,20000331,1999,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,2.96,2.96,A,2520,0.462,1.184947958,,
30964,20010331,2000,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,4.359,4.359,A,2520,1.399,1.273816482,,
30964,20020331,2001,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,8.02,8.02,A,2520,3.661,1.392844738,,
30964,20030331,2002,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,8.172,8.172,A,2520,0.152,0.699597637,,
30964,20040331,2003,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,8.752,8.752,A,2520,0.58,1.051417588,,
30964,20050331,2004,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,9.77,9.77,A,2520,1.018,1.046935276,,
30964,20060331,2005,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,10.06,10.06,A,2520,0.29,0.932517612,,
30964,20070331,2006,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,27.286,27.286,A,2520,17.226,2.636328502,,
30964,20080331,2007,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,31.758,31.758,A,2520,4.472,0.713470525,,
30964,20090331,2008,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,37.449,37.449,A,2520,5.691,1.03364615,,
30964,20100331,2009,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,37.586,37.586,A,2520,0.137,0.871256375,,
30964,20110331,2010,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,37.836,37.836,A,2520,0.25,1.00299552,,
30964,20120331,2011,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,37.961,37.961,A,2520,0.125,0.996717954,,
30964,20130331,2012,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.029,38.029,A,2520,0.068,0.998503387,,
30964,20140331,2013,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.071,38.071,A,2520,0.042,0.999317532,,
30964,20150331,2014,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.118,38.118,A,2520,0.047,1.000131189,,
30964,20160331,2015,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.182,38.182,A,2520,0.064,1.000445434,,
30964,20170331,2016,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.259,38.259,A,2520,0.077,1.000339905,,
30964,20180331,2017,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.282,38.282,A,2520,0.023,0.998591402,,
30964,20190331,2018,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.465,38.465,A,2520,0.183,1.004177,,
30964,20200331,2019,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,38.558,38.558,A,2520,0.093,0.99767129,,
30964,20210331,2020,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,39.041,39.041,A,2520,0.483,1.010090295,,
30974,19990630,1999,INDL,C,D,STD,INRSA,INTERIORS INC  -CL A,USD,32.628,31.311,I,2520,0,1,,
30974,20000630,2000,INDL,C,D,STD,INRSA,INTERIORS INC  -CL A,USD,39.726,39.681,I,2520,7.098,1.267318195,,
30974,20010630,2001,INDL,C,D,STD,INRSA,INTERIORS INC  -CL A,USD,51.005,43.602,I,2520,11.279,0.93208491,,
30989,19990630,1999,INDL,C,D,STD,BIKEQ,CANNONDALE CORP,USD,8.784,7.491,I,2520,0,1,,
30989,20000630,2000,INDL,C,D,STD,BIKEQ,CANNONDALE CORP,USD,8.808,7.515,I,2520,0.024,1.003203845,,
30989,20010630,2001,INDL,C,D,STD,BIKEQ,CANNONDALE CORP,USD,8.836,7.543,I,2520,0.028,1.000530574,,
30989,20020630,2002,INDL,C,D,STD,BIKEQ,CANNONDALE CORP,USD,8.876,7.583,I,2520,0.04,1.001584995,,
31016,19991231,1999,INDL,C,D,STD,FLSCQ,FLORSHEIM GROUP INC,USD,8.454,8.454,I,2520,0,1,,
31016,20001231,2000,INDL,C,D,STD,FLSCQ,FLORSHEIM GROUP INC,USD,8.484,8.484,I,2520,0.03,1.003548616,,
31016,20011231,2001,INDL,C,D,STD,FLSCQ,FLORSHEIM GROUP INC,USD,8.514,8.514,I,2520,0.03,1,,
31450,19991231,1999,INDL,C,D,STD,3MISAF,AERTE GROUP PLC,USD,6.514,6.514,I,2520,0,1,,
31450,20001231,2000,INDL,C,D,STD,3MISAF,AERTE GROUP PLC,USD,6.539,6.539,I,2520,0.025,1.003837888,,
31450,20011231,2001,INDL,C,D,STD,3MISAF,AERTE GROUP PLC,USD,6.539,6.539,I,2520,0,0.996191347,,
31479,19991231,1999,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.32,I,2520,0,1,,
31479,20001231,2000,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.26,I,2520,0,0.992788462,,
31479,20011231,2001,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.26,I,2520,0,1,,
31479,20021231,2002,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.26,I,2520,0,1,,
31479,20031231,2003,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.26,I,2520,0,1,,
31479,20041231,2004,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.26,I,2520,0,1,,
31479,20051231,2005,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.272,I,2520,0,1.001452785,,
31479,20061231,2006,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.272,I,2520,0,1,,
31479,20071231,2007,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.272,I,2520,0,1,,
31479,20081231,2008,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.272,I,2520,0,1,,
31479,20091231,2009,INDL,C,D,STD,CGMCQ,CONGOLEUM CORP  -CL A,USD,9.346,8.272,I,2520,0,1,,
31588,19990630,1999,INDL,C,D,STD,GTLL,GLOBAL TECHNOLOGIES LTD,USD,5.461,5.382,I,2520,0,1,,
31588,20000630,2000,INDL,C,D,STD,GTLL,GLOBAL TECHNOLOGIES LTD,USD,10.395,10.395,I,2520,4.934,1.931438127,,
31588,20010630,2001,INDL,C,D,STD,GTLL,GLOBAL TECHNOLOGIES LTD,USD,14.197,14.197,I,2520,3.802,0.926153043,,
31636,19991231,1999,INDL,C,D,STD,3CVEO,CVEO CORP,USD,17.479,17.479,I,2520,0,1,,
31636,20001231,2000,INDL,C,D,STD,3CVEO,CVEO CORP,USD,17.536,17.536,I,2520,0.057,1.003261056,,
31750,19990930,1999,INDL,C,D,STD,3CNYB.,CENTURY BUILDERS GROUP INC,USD,34.913,34.913,I,2520,0,1,,
31750,20001231,2000,INDL,C,D,STD,3CNYB.,CENTURY BUILDERS GROUP INC,USD,41.305,41.305,I,2520,6.392,1.183083665,,
31750,20011231,2001,INDL,C,D,STD,3CNYB.,CENTURY BUILDERS GROUP INC,USD,41.305,41.305,I,2520,0,0.865987379,,
31763,19991231,1999,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,2.767,2.593,I,2520,0,1,,
31763,20001231,2000,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.273,3.099,I,2520,0.506,1.195140764,,
31763,20011231,2001,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.273,3.099,I,2520,0,0.85963939,,
31763,20021231,2002,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.282,3.108,I,2520,0.009,1.002904163,,
31763,20031231,2003,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.303,3.129,I,2520,0.021,1.003849856,,
31763,20041231,2004,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.344,3.17,I,2520,0.041,1.006349206,,
31763,20051231,2005,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,3.653,3.479,I,2520,0.309,1.083463096,,
31763,20061231,2006,INDL,C,D,STD,EVST,EVERLAST WORLDWIDE INC,USD,4.241,4.067,I,2520,0.588,1.073653643,,
32352,20151231,2015,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,,,A,2520,0,1,,
32352,20161231,2016,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,,,A,2520,0,#DIV/0!,,
32352,20171231,2017,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,13.673,13.673,A,2520,13.673,#DIV/0!,,
32352,20181231,2018,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,13.713,13.713,A,2520,0.04,0.501462737,,
32352,20191231,2019,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,13.881,13.516,A,2520,0.168,0.982767396,,
32352,20201231,2020,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,14.051,13.686,A,2520,0.17,1.000146156,,
32819,20160630,2016,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,15,15,A,2520,0,1,,
32819,20170630,2017,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,15,15,A,2520,0,1,,
32819,20180630,2018,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,25.914,25.914,A,2520,10.914,1.7276,,
32819,20190630,2019,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,25.914,25.914,A,2520,0,0.703649397,,
32819,20200630,2020,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,25.914,25.914,A,2520,0,1,,
32819,20210630,2021,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,29.625,29.625,A,2520,3.711,1.143204445,,
33068,20171231,2017,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,,,A,2520,0,1,,
33068,20181231,2018,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,9.731,9.731,A,2520,9.731,#DIV/0!,,
33068,20191231,2019,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,22.494,22.494,A,2520,12.763,1.155790772,,
33068,20201231,2020,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,63.914,63.914,A,2520,41.42,1.812803131,,
33425,20170131,2016,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,15,15,A,2520,0,1,,
33425,20180131,2017,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,15.161,15.161,A,2520,0.161,1.010733333,,
33425,20190131,2018,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,13.589,13.589,A,2520,-1.572,0.886894661,,
33425,20200131,2019,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,14.473,14.473,A,2520,0.884,1.204377132,,
33425,20210131,2020,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,15.012,15.012,A,2520,0.539,0.977534675,,
33429,20161231,,INDL,C,D,STD,BBIG,VINCO VENTURES INC,,,,A,2520,0,1,,
33429,20171231,2017,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,3,3,A,2520,3,#DIV/0!,,
33429,20181231,2018,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,5.655,5.655,A,2520,2.655,0.9425,,
33429,20191231,2019,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,8.016,8.016,A,2520,2.361,0.964620939,,
33429,20201231,2020,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,14.471,14.471,A,2520,6.455,1.394526356,,
33476,20160331,2015,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,8.788,8.788,A,2520,0,1,,
33476,20170331,2016,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,8.788,8.788,A,2520,0,1,,
33476,20180331,2017,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,9.895,9.895,A,2520,1.107,1.125967228,,
33476,20190331,2018,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,11.325,11.325,A,2520,1.43,1.029358298,,
33476,20200331,2019,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,11.325,11.325,A,2520,0,0.887887103,,
33476,20210331,2020,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,11.333,11.333,A,2520,0.008,1.000706402,,
33652,20150331,2014,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,,,A,2520,0,1,,
33652,20160331,2015,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,,,A,2520,0,#DIV/0!,,
33652,20170331,2016,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,,,A,2520,0,#DIV/0!,,
33652,20180331,2017,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,,,A,2520,0,#DIV/0!,,
33652,20190331,2018,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,56.657,56.657,A,2520,56.657,#DIV/0!,,
33652,20200331,2019,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,56.665,56.665,A,2520,0.008,0.5000706,,
33652,20210331,2020,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,56.64,56.64,A,2520,-0.025,0.999417712,,
33733,20161231,2016,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,,,A,2520,0,1,,
33733,20171231,2017,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,,,A,2520,0,#DIV/0!,,
33733,20181231,2018,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,24,24,A,2520,24,#DIV/0!,,
33733,20191231,2019,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,24.62,24.32,A,2520,0.62,0.506666667,,
33733,20201231,2020,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,24.639,24.194,A,2520,0.019,0.970088212,,
33767,20130930,2013,INDL,C,D,STD,SONO,SONOS INC,USD,,,A,2520,0,1,,
33767,20140930,2014,INDL,C,D,STD,SONO,SONOS INC,USD,,,A,2520,0,#DIV/0!,,
33767,20150930,2015,INDL,C,D,STD,SONO,SONOS INC,USD,,,A,2520,0,#DIV/0!,,
33767,20160930,2016,INDL,C,D,STD,SONO,SONOS INC,USD,54.841,54.833,A,2520,54.841,#DIV/0!,,
33767,20170930,2017,INDL,C,D,STD,SONO,SONOS INC,USD,59.339,58.593,A,2520,4.498,0.53424695,,
33767,20180930,2018,INDL,C,D,STD,SONO,SONOS INC,USD,100.868,100.061,A,2520,41.529,1.585978983,,
33767,20190930,2019,INDL,C,D,STD,SONO,SONOS INC,USD,109.623,108.603,A,2520,8.755,0.767024507,,
33767,20200930,2020,INDL,C,D,STD,SONO,SONOS INC,USD,113.915,112.344,A,2520,4.292,0.957276027,,
33767,20210930,2021,INDL,C,D,STD,SONO,SONOS INC,USD,128.857,126.985,A,2520,14.942,1.088729037,,
33781,20161231,2016,INDL,C,D,STD,TBLT,TOUGHBUILT INDUSTRIES,USD,3.68,3.68,A,2520,0,1,,
33781,20171231,2017,INDL,C,D,STD,TBLT,TOUGHBUILT INDUSTRIES,USD,3.68,3.68,A,2520,0,1,,
33781,20181231,2018,INDL,C,D,STD,TBLT,TOUGHBUILT INDUSTRIES,USD,9.871,9.871,A,2520,6.191,2.682336957,,
33781,20191231,2019,INDL,C,D,STD,TBLT,TOUGHBUILT INDUSTRIES,USD,33,33,A,2520,23.129,2.054538663,,
33781,20201231,2020,INDL,C,D,STD,TBLT,TOUGHBUILT INDUSTRIES,USD,43.919,43.919,A,2520,10.919,0.782465392,,
34068,20161231,2016,INDL,C,D,STD,VIOT,VIOMI TECHNOLOGY -ADR,USD,5.636,5.636,A,2520,0,1,,
34068,20171231,2017,INDL,C,D,STD,VIOT,VIOMI TECHNOLOGY -ADR,USD,8.455,8.455,A,2520,2.819,1.500177431,,
34068,20181231,2018,INDL,C,D,STD,VIOT,VIOMI TECHNOLOGY -ADR,USD,69.267,69.267,A,2520,60.812,6.143959553,,
34068,20191231,2019,INDL,C,D,STD,VIOT,VIOMI TECHNOLOGY -ADR,USD,69.765,69.765,A,2520,0.498,0.536327924,,
34068,20201231,2020,INDL,C,D,STD,VIOT,VIOMI TECHNOLOGY -ADR,USD,70.65,69.239,A,2520,0.885,0.985426184,,
35035,20141231,2014,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,,,A,2520,0,1,,
35035,20151231,2015,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,,,A,2520,0,#DIV/0!,,
35035,20161231,2016,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,,,A,2520,0,#DIV/0!,,
35035,20171231,2017,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,,,A,2520,0,#DIV/0!,,
35035,20181231,2018,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,,,A,2520,0,#DIV/0!,,
35035,20191231,2019,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,56.811,56.811,A,2520,56.811,#DIV/0!,,
35035,20201231,2020,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,57.255,57.255,A,2520,0.444,0.503907694,,
35210,20161231,2016,INDL,C,D,STD,ATER,ATERIAN INC,USD,,,A,2520,0,1,,
35210,20171231,2017,INDL,C,D,STD,ATER,ATERIAN INC,USD,8.576,8.576,A,2520,8.576,#DIV/0!,,
35210,20181231,2018,INDL,C,D,STD,ATER,ATERIAN INC,USD,11.534,11.534,A,2520,2.958,0.672458022,,
35210,20191231,2019,INDL,C,D,STD,ATER,ATERIAN INC,USD,17.737,17.737,A,2520,6.203,1.223916644,,
35210,20201231,2020,INDL,C,D,STD,ATER,ATERIAN INC,USD,27.075,27.075,A,2520,9.338,1.130952381,,
35539,20171231,2017,INDL,C,D,STD,HYLT,HYLETE INC -REDH,USD,9.122,9.122,A,2520,0,1,,
35539,20181231,2018,INDL,C,D,STD,HYLT,HYLETE INC -REDH,USD,11.819,11.819,A,2520,2.697,1.295658847,,
35627,20170630,2017,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,,,A,2520,0,1,,
35627,20180630,2018,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,25.937,25.937,A,2520,25.937,#DIV/0!,,
35627,20190630,2019,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,25.302,25.302,A,2520,-0.635,0.4877588,,
35627,20200630,2020,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,288.057,288.057,A,2520,262.755,11.67782868,,
35627,20210630,2021,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,300.147,300.147,A,2520,12.09,0.544917322,,
36050,20171231,2017,INDL,C,D,STD,CSPR,CASPER SLEEP INC,USD,10.252,10.252,A,2520,0,1,,
36050,20181231,2018,INDL,C,D,STD,CSPR,CASPER SLEEP INC,USD,10.398,10.398,A,2520,0.146,1.014241124,,
36050,20191231,2019,INDL,C,D,STD,CSPR,CASPER SLEEP INC,USD,39.673,39.673,A,2520,29.275,3.762613809,,
36050,20201231,2020,INDL,C,D,STD,CSPR,CASPER SLEEP INC,USD,40.539,40.539,A,2520,0.866,0.587964843,,
36153,20171231,2017,INDL,C,D,STD,POWW,AMMO INC,USD,,,A,2520,0,1,,
36153,20190331,2018,INDL,C,D,STD,POWW,AMMO INC,USD,44.013,44.013,A,2520,44.013,#DIV/0!,,
36153,20200331,2019,INDL,C,D,STD,POWW,AMMO INC,USD,46.204,46.204,A,2520,2.191,0.524890373,,
36153,20210331,2020,INDL,C,D,STD,POWW,AMMO INC,USD,93.099,93.099,A,2520,46.895,1.92373179,,
36202,20180531,2017,INDL,C,D,STD,CLHN,COLE HAAN INC -REDH,USD,0.001,0.001,I,2520,0,1,,
36202,20190531,2018,INDL,C,D,STD,CLHN,COLE HAAN INC -REDH,USD,0.001,0.001,I,2520,0,1,,
36349,20181231,2018,INDL,C,D,STD,HCDI,HARBOR CUSTOM DEV INC,USD,,,A,2520,0,1,,
36349,20191231,2019,INDL,C,D,STD,HCDI,HARBOR CUSTOM DEV INC,USD,3.514,3.514,A,2520,3.514,#DIV/0!,,
36349,20201231,2020,INDL,C,D,STD,HCDI,HARBOR CUSTOM DEV INC,USD,5.637,5.637,A,2520,2.123,0.802077405,,
36727,20180831,2018,INDL,C,D,STD,VMAR,VISION MARINE TECH INC,CAD,3.743,3.743,A,2520,0,1,,
36727,20190831,2019,INDL,C,D,STD,VMAR,VISION MARINE TECH INC,CAD,3.276,3.276,A,2520,-0.467,0.87523377,,
36727,20200831,2020,INDL,C,D,STD,VMAR,VISION MARINE TECH INC,CAD,4.585,4.585,A,2520,1.309,1.632253471,,
36727,20210831,2021,INDL,C,D,STD,VMAR,VISION MARINE TECH INC,CAD,8.325,8.325,A,2520,3.74,1.412453342,,
36826,20160430,2015,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,,,A,2520,0,1,,
36826,20170430,2016,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,,,A,2520,0,#DIV/0!,,
36826,20180430,2017,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,,,A,2520,0,#DIV/0!,,
36826,20190430,2018,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,,,A,2520,0,#DIV/0!,,
36826,20200430,2019,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,,,A,2520,0,#DIV/0!,,
36826,20210430,2020,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS,USD,14.059,14.059,A,2520,14.059,#DIV/0!,,
37793,20181231,2018,INDL,C,D,STD,DFH,DREAM FINDERS HOMES INC,USD,0.077,0.077,A,2520,0,1,,
37793,20191231,2019,INDL,C,D,STD,DFH,DREAM FINDERS HOMES INC,USD,0.077,0.077,A,2520,0,1,,
37793,20201231,2020,INDL,C,D,STD,DFH,DREAM FINDERS HOMES INC,USD,0.077,0.077,A,2520,0,1,,
38125,20191231,2019,INDL,C,D,STD,HAYW,HAYWARD HOLDINGS INC,USD,3.143,3.114,A,2520,0,1,,
38125,20201231,2020,INDL,C,D,STD,HAYW,HAYWARD HOLDINGS INC,USD,3.847,2.773,A,2520,0.704,0.890494541,,
38576,20161231,2016,INDL,C,D,STD,SWIM,LATHAM GROUP INC,USD,,,A,2520,0,1,,
38576,20171231,2017,INDL,C,D,STD,SWIM,LATHAM GROUP INC,USD,,,A,2520,0,#DIV/0!,,
38576,20181231,2018,INDL,C,D,STD,SWIM,LATHAM GROUP INC,USD,,,A,2520,0,#DIV/0!,,
38576,20191231,2019,INDL,C,D,STD,SWIM,LATHAM GROUP INC,USD,109.674,109.674,A,2520,109.674,#DIV/0!,,
38576,20201231,2020,INDL,C,D,STD,SWIM,LATHAM GROUP INC,USD,109.674,109.674,A,2520,0,0.5,,
39201,20180930,2018,INDL,C,D,STD,WEBR,WEBER INC,USD,,,A,2520,0,1,,
39201,20190930,2019,INDL,C,D,STD,WEBR,WEBER INC,USD,0.552,0.552,A,2520,0.552,#DIV/0!,,
39201,20200930,2020,INDL,C,D,STD,WEBR,WEBER INC,USD,0.552,0.552,A,2520,0,0.5,,
39201,20210930,2021,INDL,C,D,STD,WEBR,WEBER INC,USD,52.533,52.533,A,2520,51.981,95.16847826,,
39286,20191231,2019,INDL,C,D,STD,SNPO,SNAP ONE HOLDINGS CORP,USD,58.14,58.14,A,2520,0,1,,
39286,20201231,2020,INDL,C,D,STD,SNPO,SNAP ONE HOLDINGS CORP,USD,59.217,59.217,A,2520,1.077,1.018524252,,
39317,20191231,2019,INDL,C,D,STD,COOK,TRAEGER INC,USD,108.724,108.724,A,2520,0,1,,
39317,20201231,2020,INDL,C,D,STD,COOK,TRAEGER INC,USD,108.724,108.724,A,2520,0,1,,
39481,20191231,2019,INDL,C,D,STD,ONON,ON HOLDING AG,USD,0.187,0.187,A,2520,0,1,,
39481,20201231,2020,INDL,C,D,STD,ONON,ON HOLDING AG,USD,0.217,0.217,A,2520,0.03,1.160427807,,
39546,20191231,2019,INDL,C,D,STD,BIRD,ALLBIRDS INC,USD,53.69,53.69,A,2520,0,1,,
39546,20201231,2020,INDL,C,D,STD,BIRD,ALLBIRDS INC,USD,53.683,53.683,A,2520,-0.007,0.999869622,,
39823,20191231,2019,INDL,C,D,STD,DTC,SOLO BRANDS INC,USD,78.106,78.106,A,2520,0,1,,
39823,20201231,2020,INDL,C,D,STD,DTC,SOLO BRANDS INC,USD,425,425,A,2520,346.894,5.44132333,,
60993,19991231,1999,INDL,C,D,STD,MTINQ,MARTIN INDUSTRIES INC/DE,USD,9.763,8.571,I,2520,0,1,,
60993,20001231,2000,INDL,C,D,STD,MTINQ,MARTIN INDUSTRIES INC/DE,USD,9.765,8.573,I,2520,0.002,1.000233345,,
60993,20011231,2001,INDL,C,D,STD,MTINQ,MARTIN INDUSTRIES INC/DE,USD,9.769,8.577,I,2520,0.004,1.000233236,,
61033,19990731,1999,INDL,C,D,STD,3PBYPQ,PLAY BY PLAY TOYS &NOVELTIES,USD,7.395,7.395,I,2520,0,1,,
61033,20000731,2000,INDL,C,D,STD,3PBYPQ,PLAY BY PLAY TOYS &NOVELTIES,USD,7.395,7.395,I,2520,0,1,,
61060,19991231,1999,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,15.802,15.802,I,2520,0,1,,
61060,20001231,2000,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,15.832,15.832,I,2520,0.03,1.001898494,,
61060,20011231,2001,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,15.841,15.841,I,2520,0.009,0.998676081,,
61060,20021231,2002,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,15.846,15.846,I,2520,0.005,0.999747634,,
61060,20031231,2003,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,27.615,27.615,I,2520,11.769,1.742161378,,
61060,20041231,2004,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,28.815,28.815,I,2520,1.2,0.731642291,,
61060,20051231,2005,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,30.554,30.554,I,2520,1.739,1.017957688,,
61060,20061231,2006,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,30.544,30.544,I,2520,-0.01,0.945839656,,
61060,20071231,2007,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,32.044,32.044,I,2520,1.5,1.049453069,,
61060,20081231,2008,INDL,C,D,STD,TAGS.1,TARRANT APPAREL GROUP,USD,30.544,30.544,I,2520,-1.5,0.910565228,,
61095,19990331,1998,INDL,C,D,STD,PHHMQ,PALM HARBOR HOMES INC,USD,23.808,23.777,I,2520,0,1,,
61095,20000331,1999,INDL,C,D,STD,PHHMQ,PALM HARBOR HOMES INC,USD,23.808,23.021,I,2520,0,0.968204567,,
