,gvkey,datadate,fyear,fyr,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd
2228,122678,12/31/2010,2010,12,0.0,15.0,4.0,16.0,0.0,2.0,8.0,0.0,0.0,2.0,3.0,20.0,7.0,5.0,9.0,0.0,54.0,7.0,0.0,0.0,-1.0,3651,5.0,2.0,-2.0
2230,136724,12/31/2002,2002,12,-2.0,0.0,0.0,3.0,0.0,-2.0,9.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,2452,-3.0,-2.0,0.0
2231,136724,12/31/2003,2003,12,0.0,0.0,1.0,1.0,0.0,-2.0,11.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,2452,-3.0,-3.0,0.0
2232,136724,12/31/2004,2004,12,0.0,2.0,1.0,2.0,0.0,-3.0,106.0,0.0,0.0,-2.0,-2.0,2.0,-2.0,0.0,4.0,-1.0,5.0,-2.0,0.0,0.0,0.0,2452,2.0,-3.0,0.0
2233,136724,12/31/2005,2005,12,0.0,15.0,5.0,16.0,0.0,2.0,26.0,0.0,0.0,2.0,2.0,9.0,3.0,0.0,13.0,0.0,20.0,3.0,0.0,0.0,0.0,2452,-10.0,2.0,0.0
2235,136806,12/31/2000,2000,12,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3990,-1.0,0.0,0.0
2236,136806,12/31/2001,2001,12,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,3990,0.0,-1.0,0.0
2237,136806,12/31/2002,2002,12,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3990,0.0,0.0,0.0
2238,136806,12/31/2003,2003,12,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3990,1.0,0.0,0.0
2239,136806,12/31/2004,2004,12,0.0,3.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,3990,1.0,1.0,0.0
2240,136806,12/31/2005,2005,12,0.0,4.0,0.0,5.0,0.0,1.0,6.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,3990,0.0,1.0,0.0
2241,136806,12/31/2006,2006,12,0.0,5.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,15.0,4.0,-1.0,0.0,0.0,3990,0.0,1.0,1.0
2242,136806,12/31/2007,2007,12,0.0,6.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,3990,0.0,0.0,0.0
2243,136806,12/31/2008,2008,12,0.0,5.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,0.0,17.0,5.0,0.0,0.0,0.0,3990,0.0,0.0,0.0
2245,137432,06/30/2000,2000,6,0.0,51.0,6.0,79.0,0.0,5.0,2.0,7.0,0.0,12.0,18.0,26.0,61.0,28.0,25.0,2.0,114.0,53.0,0.0,0.0,0.0,2300,9.0,4.0,1.0
2246,137432,06/30/2001,2001,6,0.0,67.0,4.0,91.0,0.0,5.0,2.0,5.0,0.0,12.0,18.0,29.0,69.0,41.0,27.0,4.0,120.0,63.0,-1.0,0.0,0.0,2300,6.0,10.0,2.0
2247,137432,06/30/2002,2002,6,0.0,65.0,9.0,88.0,4.0,5.0,2.0,3.0,0.0,9.0,15.0,27.0,64.0,35.0,27.0,2.0,131.0,61.0,-1.0,1.0,3.0,2300,6.0,9.0,1.0
2248,137432,06/30/2003,2003,6,0.0,72.0,8.0,94.0,0.0,5.0,4.0,7.0,0.0,10.0,16.0,29.0,73.0,47.0,28.0,1.0,129.0,65.0,0.0,0.0,3.0,2300,9.0,9.0,5.0
2249,137432,06/30/2004,2004,6,0.0,147.0,16.0,169.0,0.0,5.0,4.0,29.0,1.0,17.0,21.0,52.0,104.0,105.0,93.0,2.0,208.0,75.0,-2.0,1.0,4.0,2300,11.0,14.0,3.0
2250,137432,06/30/2005,2005,6,0.0,139.0,19.0,159.0,0.0,11.0,8.0,17.0,1.0,16.0,20.0,58.0,103.0,99.0,73.0,1.0,228.0,86.0,1.0,0.0,5.0,2300,14.0,17.0,8.0
2251,137432,06/30/2006,2006,6,0.0,157.0,27.0,203.0,0.0,14.0,8.0,46.0,1.0,26.0,31.0,84.0,147.0,103.0,102.0,1.0,270.0,100.0,-1.0,0.0,8.0,2300,6.0,23.0,8.0
2252,137432,06/30/2007,2007,6,0.0,178.0,35.0,232.0,0.0,6.0,8.0,70.0,1.0,19.0,24.0,83.0,174.0,124.0,129.0,1.0,312.0,103.0,1.0,0.0,1.0,2300,-1.0,7.0,4.0
2253,137432,06/30/2008,2008,6,-1.0,193.0,35.0,261.0,0.0,-2.0,8.0,95.0,0.0,9.0,15.0,75.0,200.0,124.0,156.0,0.0,322.0,104.0,-1.0,0.0,-1.0,2300,6.0,-2.0,-2.0
2254,137432,06/30/2009,2009,6,-1.0,193.0,34.0,256.0,0.0,6.0,8.0,85.0,0.0,12.0,19.0,83.0,198.0,125.0,144.0,0.0,355.0,112.0,-1.0,0.0,0.0,2300,12.0,7.0,1.0
2255,137432,06/30/2010,2010,6,-1.0,184.0,34.0,251.0,0.0,12.0,8.0,62.0,0.0,20.0,26.0,107.0,188.0,116.0,125.0,1.0,424.0,125.0,0.0,0.0,4.0,2300,17.0,16.0,1.0
2256,137432,06/30/2011,2011,6,-1.0,243.0,55.0,311.0,0.0,17.0,8.0,83.0,0.0,24.0,31.0,123.0,225.0,159.0,169.0,1.0,475.0,141.0,0.0,0.0,5.0,2300,-3.0,22.0,3.0
2257,137432,06/30/2012,2012,6,-1.0,253.0,46.0,320.0,0.0,-3.0,8.0,110.0,0.0,9.0,17.0,107.0,249.0,161.0,181.0,0.0,489.0,138.0,-2.0,0.0,-8.0,2300,9.0,-11.0,2.0
2258,137432,06/30/2013,2013,6,-1.0,245.0,50.0,311.0,0.0,9.0,8.0,94.0,0.0,15.0,23.0,117.0,235.0,159.0,170.0,1.0,490.0,141.0,0.0,0.0,0.0,2300,-1.0,9.0,-7.0
2259,137432,09/30/2014,2014,9,-1.0,249.0,57.0,354.0,0.0,-1.0,7.0,114.0,0.0,2.0,11.0,96.0,252.0,162.0,216.0,0.0,452.0,138.0,-7.0,0.0,-7.0,2300,8.0,-8.0,0.0
2260,137432,09/30/2015,2015,9,-1.0,222.0,53.0,324.0,0.0,7.0,7.0,93.0,0.0,9.0,18.0,98.0,238.0,148.0,180.0,0.0,449.0,144.0,1.0,0.0,2.0,2300,8.0,10.0,-1.0
2261,137432,09/30/2016,2016,9,-1.0,232.0,51.0,344.0,0.0,9.0,7.0,106.0,0.0,18.0,27.0,104.0,258.0,164.0,192.0,1.0,425.0,152.0,1.0,0.0,2.0,2300,10.0,11.0,0.0
2262,137432,09/30/2017,2017,9,-1.0,227.0,47.0,317.0,0.0,10.0,7.0,85.0,0.0,13.0,22.0,90.0,241.0,174.0,161.0,1.0,385.0,155.0,0.0,0.0,0.0,2300,1.0,11.0,0.0
2263,137432,09/30/2018,2018,9,0.0,225.0,48.0,343.0,0.0,1.0,7.0,101.0,0.0,15.0,25.0,92.0,251.0,174.0,193.0,1.0,395.0,150.0,5.0,0.0,10.0,2300,8.0,11.0,0.0
2264,137432,09/30/2019,2019,9,-1.0,243.0,52.0,377.0,0.0,7.0,6.0,122.0,0.0,14.0,26.0,96.0,276.0,179.0,224.0,1.0,431.0,154.0,-1.0,0.0,0.0,2300,-11.0,8.0,0.0
2265,137432,09/30/2020,2020,9,-2.0,226.0,49.0,420.0,16.0,-11.0,6.0,170.0,0.0,17.0,29.0,95.0,313.0,145.0,277.0,1.0,381.0,143.0,-4.0,0.0,-4.0,2300,20.0,-15.0,0.0
2267,140541,06/30/2000,2000,6,-1.0,133.0,2.0,296.0,0.0,193.0,42.0,3.0,0.0,56.0,78.0,351.0,216.0,102.0,83.0,0.0,548.0,212.0,2.0,6.0,17.0,3100,64.0,55.0,17.0
2268,140541,06/30/2001,2001,6,-1.0,151.0,14.0,258.0,3.0,193.0,40.0,3.0,0.0,106.0,130.0,421.0,152.0,105.0,110.0,1.0,616.0,148.0,-6.0,6.0,35.0,3100,85.0,99.0,35.0
2269,140541,06/30/2002,2002,6,0.0,287.0,25.0,440.0,93.0,193.0,44.0,3.0,0.0,137.0,162.0,508.0,278.0,136.0,165.0,2.0,719.0,260.0,-5.0,13.0,47.0,3100,146.0,133.0,33.0
2270,140541,06/30/2003,2003,6,-2.0,448.0,26.0,617.0,229.0,193.0,89.0,3.0,0.0,242.0,272.0,707.0,452.0,143.0,168.0,1.0,953.0,426.0,8.0,8.0,90.0,3100,261.0,244.0,56.0
2271,140541,06/30/2004,2004,6,2.0,705.0,44.0,1028.0,262.0,193.0,186.0,3.0,0.0,441.0,484.0,1032.0,825.0,161.0,206.0,1.0,1321.0,782.0,11.0,16.0,167.0,3100,388.0,447.0,33.0
2272,140541,06/30/2005,2005,6,0.0,709.0,64.0,1347.0,154.0,387.0,378.0,3.0,0.0,619.0,676.0,1367.0,1036.0,184.0,314.0,1.0,1710.0,1032.0,-39.0,49.0,235.0,3100,494.0,637.0,162.0
2273,140541,06/30/2006,2006,6,-8.0,974.0,79.0,1626.0,143.0,486.0,379.0,3.0,0.0,762.0,827.0,1703.0,1191.0,233.0,437.0,1.0,2111.0,1188.0,-18.0,69.0,302.0,3100,663.0,797.0,205.0
2274,140541,06/30/2007,2007,6,-13.0,1740.0,109.0,2449.0,556.0,658.0,369.0,2.0,0.0,993.0,1074.0,2103.0,1913.0,291.0,539.0,1.0,2612.0,1910.0,2.0,56.0,398.0,3100,783.0,1034.0,370.0
2275,140541,06/30/2008,2008,6,21.0,1385.0,134.0,2273.0,698.0,817.0,355.0,2.0,0.0,1179.0,1279.0,2507.0,1518.0,345.0,758.0,2.0,3180.0,1515.0,-17.0,12.0,411.0,3100,623.0,1194.0,463.0
2276,140541,06/30/2009,2009,6,3.0,1396.0,103.0,2564.0,800.0,609.0,323.0,25.0,23.0,1000.0,1123.0,2445.0,1721.0,326.0,868.0,1.0,3230.0,1696.0,13.0,0.0,353.0,3100,734.0,977.0,336.0
2277,140541,06/30/2010,2010,6,29.0,1302.0,105.0,2467.0,596.0,760.0,311.0,24.0,115.0,1150.0,1276.0,2760.0,1529.0,363.0,961.0,2.0,3607.0,1505.0,-18.0,0.0,416.0,3100,880.0,1151.0,364.0
2278,140541,06/30/2011,2011,6,54.0,1452.0,118.0,2635.0,699.0,906.0,294.0,23.0,198.0,1330.0,1455.0,3148.0,1635.0,421.0,1022.0,2.0,4158.0,1612.0,39.0,0.0,420.0,3100,1038.0,1301.0,364.0
2279,140541,06/30/2012,2012,6,50.0,1804.0,155.0,3104.0,917.0,1034.0,288.0,0.0,280.0,1551.0,1684.0,3598.0,1993.0,504.0,1111.0,3.0,4763.0,1992.0,27.0,0.0,466.0,3100,1034.0,1505.0,438.0
2280,140541,06/30/2013,2013,6,-13.0,2070.0,178.0,3531.0,1062.0,971.0,282.0,0.0,348.0,1577.0,1740.0,3865.0,2409.0,524.0,1122.0,3.0,5075.0,2409.0,-7.0,0.0,486.0,3100,781.0,1520.0,445.0
2281,140541,06/30/2014,2014,6,-9.0,1855.0,153.0,3663.0,591.0,784.0,277.0,0.0,374.0,1254.0,1443.0,3568.0,2420.0,526.0,1242.0,3.0,4806.0,2420.0,-23.0,0.0,340.0,3100,402.0,1122.0,384.0
2282,140541,06/30/2015,2015,6,-78.0,2506.0,222.0,4666.0,1291.0,333.0,275.0,879.0,372.0,788.0,980.0,3110.0,3369.0,485.0,2177.0,1.0,4191.0,2489.0,21.0,0.0,209.0,3100,460.0,611.0,180.0
2283,140541,06/30/2016,2016,6,-73.0,2172.0,186.0,4892.0,859.0,465.0,277.0,861.0,375.0,776.0,987.0,3263.0,3544.0,459.0,2209.0,1.0,4491.0,2682.0,-53.0,0.0,166.0,3100,591.0,626.0,158.0
2284,140541,06/30/2017,2017,6,-87.0,3953.0,194.0,5831.0,2672.0,577.0,280.0,1579.0,379.0,812.0,1025.0,3296.0,4581.0,469.0,2829.0,2.0,4488.0,3001.0,78.0,0.0,168.0,3100,397.0,759.0,159.0
2285,140541,06/30/2018,2018,6,-83.0,2432.0,264.0,6678.0,1243.0,401.0,285.0,1599.0,386.0,991.0,1252.0,4230.0,4844.0,673.0,3433.0,2.0,5880.0,3244.0,-51.0,0.0,199.0,3100,643.0,596.0,16.0
2286,140541,06/30/2019,2019,6,-84.0,2556.0,243.0,6877.0,969.0,643.0,289.0,1601.0,391.0,908.0,1176.0,4349.0,5115.0,778.0,3363.0,2.0,6027.0,3513.0,34.0,0.0,122.0,3100,-653.0,766.0,183.0
2287,140541,06/30/2020,2020,6,-93.0,2553.0,130.0,7924.0,1426.0,-662.0,278.0,3392.0,283.0,188.0,437.0,3605.0,5668.0,736.0,5647.0,-1.0,4961.0,2276.0,-116.0,100.0,27.0,3100,834.0,-625.0,87.0
2289,141459,12/31/2000,2000,12,-20.0,388.0,22.0,463.0,251.0,117.0,100.0,46.0,28.0,129.0,136.0,190.0,411.0,89.0,98.0,1.0,345.0,365.0,3.0,5.0,35.0,3812,113.0,140.0,28.0
2290,141459,12/31/2001,2001,12,-40.0,352.0,18.0,532.0,192.0,117.0,108.0,28.0,0.0,131.0,138.0,205.0,481.0,61.0,78.0,1.0,369.0,453.0,4.0,12.0,38.0,3812,142.0,152.0,38.0
2291,141459,12/31/2002,2002,12,-36.0,465.0,32.0,698.0,216.0,117.0,107.0,20.0,0.0,177.0,185.0,263.0,622.0,57.0,95.0,1.0,465.0,602.0,-1.0,18.0,39.0,3812,178.0,182.0,39.0
2292,141459,12/31/2003,2003,12,-20.0,539.0,40.0,856.0,274.0,117.0,108.0,0.0,0.0,227.0,244.0,347.0,749.0,96.0,107.0,1.0,572.0,749.0,-5.0,38.0,47.0,3812,205.0,225.0,38.0
2293,141459,12/31/2004,2004,12,10.0,636.0,53.0,1117.0,249.0,235.0,108.0,0.0,54.0,270.0,304.0,445.0,935.0,154.0,181.0,1.0,762.0,935.0,-8.0,70.0,49.0,3812,311.0,255.0,27.0
2294,141459,12/31/2005,2005,12,-13.0,801.0,76.0,1362.0,334.0,288.0,108.0,0.0,53.0,338.0,379.0,576.0,1157.0,199.0,204.0,2.0,1027.0,1157.0,8.0,63.0,61.0,3812,514.0,372.0,59.0
2295,141459,12/31/2006,2006,12,-6.0,1169.0,88.0,1897.0,337.0,521.0,216.0,0.0,107.0,554.0,597.0,925.0,1558.0,271.0,339.0,2.0,1774.0,1557.0,-33.0,94.0,80.0,3812,855.0,594.0,66.0
2296,141459,12/31/2007,2007,12,46.0,2332.0,341.0,3291.0,707.0,906.0,216.0,0.0,162.0,907.0,969.0,1525.0,2350.0,505.0,940.0,3.0,3180.0,2350.0,-57.0,76.0,123.0,3812,732.0,978.0,54.0
2297,141459,12/31/2008,2008,12,-38.0,1984.0,160.0,2924.0,696.0,644.0,208.0,0.0,150.0,862.0,939.0,1631.0,2225.0,425.0,698.0,3.0,3494.0,2225.0,45.0,20.0,181.0,3812,703.0,914.0,134.0
2298,141459,12/31/2009,2009,12,-14.0,2393.0,203.0,3825.0,1091.0,728.0,200.0,0.0,149.0,786.0,880.0,1538.0,2836.0,309.0,989.0,3.0,2946.0,2836.0,-24.0,22.0,104.0,3812,584.0,808.0,66.0
2299,141459,12/31/2010,2010,12,56.0,2498.0,132.0,3988.0,1260.0,653.0,196.0,0.0,298.0,636.0,726.0,1436.0,3049.0,387.0,939.0,2.0,2689.0,3049.0,4.0,56.0,-8.0,3812,520.0,577.0,39.0
2300,141459,12/31/2011,2011,12,87.0,2556.0,164.0,4471.0,1287.0,552.0,194.0,0.0,388.0,557.0,645.0,1426.0,3256.0,397.0,1214.0,2.0,2758.0,3256.0,-48.0,77.0,63.0,3812,542.0,584.0,84.0
2301,141459,12/31/2012,2012,12,138.0,2536.0,131.0,4819.0,1231.0,593.0,194.0,0.0,351.0,596.0,670.0,1491.0,3531.0,389.0,1287.0,2.0,2715.0,3531.0,-32.0,32.0,82.0,3812,612.0,624.0,122.0
2302,141459,12/31/2013,2013,12,38.0,2595.0,146.0,4879.0,1179.0,511.0,195.0,0.0,351.0,574.0,640.0,1473.0,3659.0,382.0,1219.0,2.0,2631.0,3659.0,13.0,38.0,41.0,3812,364.0,653.0,69.0
2303,141459,12/31/2014,2014,12,2.0,2510.0,149.0,4693.0,1196.0,328.0,193.0,0.0,369.0,690.0,747.0,1661.0,3403.0,420.0,1289.0,3.0,2870.0,3403.0,85.0,182.0,359.0,3812,456.0,723.0,170.0
2304,141459,12/31/2015,2015,12,-31.0,2211.0,178.0,4499.0,833.0,423.0,190.0,0.0,385.0,549.0,608.0,1597.0,3345.0,500.0,1154.0,2.0,2820.0,3345.0,-4.0,21.0,110.0,3812,510.0,567.0,249.0
2305,141459,12/31/2016,2016,12,-37.0,2263.0,172.0,4525.0,846.0,504.0,188.0,0.0,384.0,623.0,694.0,1749.0,3418.0,484.0,1107.0,2.0,3018.0,3418.0,1.0,16.0,118.0,3812,694.0,629.0,111.0
2306,141459,12/31/2017,2017,12,56.0,2363.0,169.0,5010.0,891.0,787.0,187.0,0.0,382.0,668.0,749.0,1863.0,3802.0,517.0,1207.0,2.0,3087.0,3802.0,-92.0,33.0,-13.0,3812,694.0,682.0,102.0
2307,141459,12/31/2018,2018,12,8.0,2665.0,204.0,5382.0,1201.0,646.0,188.0,0.0,400.0,778.0,864.0,2066.0,4162.0,561.0,1219.0,3.0,3347.0,4162.0,35.0,51.0,129.0,3812,952.0,823.0,61.0
2308,141459,12/31/2019,2019,12,55.0,3057.0,240.0,6166.0,1027.0,999.0,189.0,49.0,434.0,945.0,1043.0,2332.0,4842.0,752.0,1373.0,4.0,3757.0,4793.0,-89.0,56.0,34.0,3812,992.0,987.0,154.0
2310,142546,12/31/2000,2000,12,0.0,21.0,2.0,103.0,1.0,11.0,17.0,0.0,0.0,15.0,17.0,34.0,92.0,15.0,10.0,0.0,148.0,92.0,0.0,0.0,8.0,3730,8.0,22.0,2.0
2311,142546,12/31/2001,2001,12,0.0,30.0,2.0,56.0,4.0,11.0,16.0,0.0,1.0,13.0,15.0,31.0,46.0,14.0,10.0,0.0,134.0,46.0,0.0,0.0,5.0,3730,12.0,13.0,2.0
2312,142546,12/31/2002,2002,12,0.0,45.0,3.0,71.0,17.0,11.0,16.0,0.0,1.0,19.0,21.0,39.0,56.0,20.0,14.0,0.0,162.0,56.0,-1.0,1.0,7.0,3730,18.0,19.0,5.0
2313,142546,12/31/2003,2003,12,-1.0,57.0,2.0,86.0,26.0,11.0,16.0,0.0,2.0,27.0,29.0,52.0,69.0,21.0,16.0,1.0,193.0,69.0,1.0,0.0,9.0,3730,23.0,27.0,9.0
2314,142546,12/31/2004,2004,12,-1.0,78.0,6.0,109.0,46.0,23.0,25.0,0.0,4.0,35.0,38.0,67.0,87.0,25.0,22.0,0.0,252.0,87.0,-1.0,0.0,12.0,3730,26.0,36.0,12.0
2315,142546,12/31/2005,2005,12,-2.0,76.0,3.0,108.0,37.0,26.0,38.0,0.0,6.0,35.0,37.0,71.0,87.0,26.0,21.0,0.0,272.0,87.0,-2.0,0.0,10.0,3730,20.0,36.0,14.0
2316,142546,12/31/2006,2006,12,-1.0,93.0,3.0,124.0,54.0,20.0,37.0,0.0,7.0,26.0,29.0,61.0,101.0,29.0,22.0,0.0,261.0,101.0,-1.0,0.0,9.0,3730,16.0,29.0,7.0
2317,142546,12/31/2007,2007,12,0.0,55.0,4.0,118.0,3.0,17.0,37.0,0.0,9.0,22.0,24.0,54.0,94.0,33.0,24.0,0.0,244.0,93.0,0.0,0.0,8.0,3730,7.0,24.0,7.0
2318,142546,12/31/2008,2008,12,-2.0,46.0,1.0,110.0,4.0,6.0,35.0,0.0,9.0,8.0,10.0,33.0,91.0,22.0,19.0,0.0,175.0,90.0,0.0,0.0,3.0,3730,-11.0,11.0,3.0
2319,142546,12/31/2009,2009,12,-1.0,56.0,1.0,98.0,2.0,-11.0,36.0,0.0,0.0,-20.0,-18.0,-6.0,81.0,19.0,16.0,-1.0,39.0,81.0,-1.0,0.0,-7.0,3730,3.0,-18.0,-3.0
2320,142546,12/31/2010,2010,12,-1.0,48.0,1.0,102.0,9.0,3.0,36.0,0.0,0.0,3.0,4.0,18.0,86.0,21.0,16.0,0.0,101.0,86.0,-1.0,0.0,1.0,3730,6.0,4.0,-5.0
2321,142546,12/31/2011,2011,12,-2.0,42.0,2.0,110.0,0.0,6.0,36.0,0.0,0.0,5.0,6.0,20.0,93.0,24.0,17.0,0.0,106.0,93.0,-1.0,0.0,1.0,3730,6.0,8.0,0.0
2322,142546,12/31/2012,2012,12,-2.0,36.0,4.0,97.0,1.0,6.0,36.0,0.0,23.0,8.0,9.0,27.0,77.0,28.0,19.0,0.0,148.0,77.0,-1.0,0.0,2.0,3730,7.0,9.0,3.0
2323,142546,12/31/2013,2013,12,-1.0,45.0,5.0,102.0,5.0,8.0,36.0,0.0,5.0,9.0,10.0,30.0,81.0,28.0,21.0,0.0,168.0,81.0,0.0,0.0,2.0,3730,8.0,10.0,2.0
2324,142546,12/31/2014,2014,12,-2.0,43.0,3.0,103.0,4.0,7.0,36.0,0.0,6.0,12.0,12.0,33.0,83.0,28.0,20.0,0.0,171.0,83.0,-1.0,0.0,3.0,3730,14.0,12.0,3.0
2325,142546,12/31/2015,2015,12,-2.0,52.0,3.0,110.0,7.0,14.0,36.0,0.0,7.0,20.0,21.0,44.0,90.0,32.0,20.0,0.0,207.0,90.0,1.0,0.0,6.0,3730,16.0,20.0,5.0
2326,142546,12/31/2016,2016,12,-3.0,52.0,5.0,88.0,2.0,16.0,36.0,0.0,9.0,22.0,23.0,51.0,65.0,42.0,23.0,0.0,241.0,65.0,-1.0,0.0,6.0,3730,19.0,23.0,6.0
2327,142546,12/31/2017,2017,12,-2.0,54.0,5.0,95.0,7.0,19.0,33.0,0.0,11.0,29.0,31.0,60.0,69.0,38.0,26.0,0.0,267.0,69.0,1.0,0.0,10.0,3730,28.0,29.0,9.0
2328,142546,12/31/2018,2018,12,-3.0,64.0,4.0,100.0,8.0,28.0,33.0,0.0,17.0,35.0,37.0,68.0,75.0,46.0,25.0,0.0,298.0,75.0,0.0,0.0,7.0,3730,28.0,35.0,6.0
2329,142546,12/31/2019,2019,12,-3.0,70.0,3.0,104.0,19.0,28.0,33.0,0.0,19.0,34.0,36.0,67.0,77.0,41.0,27.0,0.0,292.0,77.0,-1.0,0.0,6.0,3730,19.0,34.0,7.0
2330,142546,12/31/2020,2020,12,-2.0,80.0,6.0,119.0,31.0,20.0,33.0,0.0,13.0,25.0,27.0,55.0,84.0,42.0,34.0,0.0,239.0,84.0,-1.0,0.0,5.0,3730,29.0,24.0,4.0
2332,146520,12/31/2003,2003,12,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,3790,-1.0,-1.0,0.0
2333,146520,12/31/2004,2004,12,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,-1.0,-1.0,0.0,-4.0,0.0,3.0,-1.0,0.0,-4.0,0.0,0.0,0.0,3790,-8.0,-1.0,0.0
2334,146520,12/31/2005,2005,12,0.0,0.0,1.0,0.0,0.0,-6.0,55.0,0.0,0.0,-8.0,-8.0,0.0,-4.0,0.0,3.0,-1.0,0.0,-4.0,0.0,0.0,0.0,3790,-10.0,-8.0,0.0
2336,150278,12/31/2001,2001,12,0.0,164.0,18.0,604.0,24.0,24.0,22.0,297.0,0.0,47.0,66.0,213.0,455.0,89.0,445.0,0.0,526.0,158.0,-5.0,6.0,0.0,2300,19.0,-4.0,2.0
2337,150278,12/31/2002,2002,12,0.0,209.0,34.0,643.0,35.0,24.0,22.0,291.0,0.0,61.0,80.0,254.0,470.0,105.0,463.0,0.0,587.0,179.0,-2.0,8.0,13.0,2300,23.0,32.0,12.0
2338,150278,12/31/2003,2003,12,0.0,221.0,30.0,646.0,36.0,24.0,23.0,209.0,24.0,78.0,100.0,288.0,481.0,104.0,373.0,1.0,714.0,272.0,0.0,12.0,15.0,2300,49.0,38.0,10.0
2339,150278,12/31/2004,2004,12,0.0,251.0,26.0,672.0,33.0,24.0,28.0,183.0,0.0,101.0,121.0,329.0,511.0,120.0,345.0,1.0,835.0,327.0,-4.0,10.0,32.0,2300,47.0,82.0,33.0
2340,150278,12/31/2005,2005,12,1.0,399.0,63.0,1116.0,84.0,48.0,28.0,426.0,0.0,143.0,163.0,452.0,813.0,188.0,730.0,2.0,1141.0,386.0,0.0,16.0,30.0,2300,87.0,77.0,20.0
2341,150278,12/31/2006,2006,12,5.0,402.0,70.0,1123.0,68.0,87.0,57.0,342.0,0.0,165.0,191.0,544.0,837.0,193.0,627.0,1.0,1372.0,495.0,0.0,13.0,50.0,2300,-71.0,138.0,40.0
2342,150278,12/31/2007,2007,12,2.0,433.0,56.0,974.0,49.0,-74.0,57.0,338.0,0.0,156.0,186.0,543.0,720.0,225.0,592.0,1.0,1442.0,382.0,-10.0,11.0,41.0,2300,77.0,-30.0,32.0
2343,150278,12/31/2008,2008,12,-8.0,500.0,79.0,1038.0,162.0,67.0,56.0,334.0,0.0,147.0,178.0,582.0,748.0,203.0,624.0,1.0,1528.0,413.0,-1.0,8.0,44.0,2300,115.0,121.0,44.0
2344,150278,12/31/2009,2009,12,-5.0,675.0,97.0,1208.0,335.0,118.0,56.0,331.0,0.0,213.0,245.0,673.0,887.0,214.0,652.0,2.0,1626.0,556.0,2.0,7.0,68.0,2300,146.0,183.0,54.0
2345,150278,12/31/2010,2010,12,-2.0,716.0,116.0,1257.0,247.0,148.0,58.0,236.0,0.0,243.0,274.0,743.0,915.0,298.0,577.0,2.0,1786.0,679.0,4.0,7.0,86.0,2300,114.0,233.0,71.0
2346,150278,12/31/2011,2011,12,-12.0,782.0,102.0,1402.0,233.0,104.0,57.0,236.0,0.0,192.0,225.0,761.0,1041.0,347.0,597.0,2.0,2147.0,805.0,9.0,4.0,66.0,2300,161.0,180.0,61.0
2347,150278,12/31/2012,2012,12,-12.0,957.0,149.0,1630.0,382.0,161.0,58.0,186.0,0.0,275.0,314.0,1015.0,1171.0,349.0,644.0,2.0,2418.0,985.0,-10.0,4.0,94.0,2300,160.0,255.0,97.0
2348,150278,12/31/2013,2013,12,-11.0,970.0,164.0,1812.0,286.0,161.0,56.0,586.0,27.0,306.0,374.0,1202.0,1286.0,417.0,1111.0,3.0,2675.0,700.0,0.0,4.0,89.0,2300,194.0,249.0,83.0
2349,150278,12/31/2014,2014,12,-24.0,1041.0,150.0,1893.0,340.0,181.0,52.0,586.0,40.0,342.0,417.0,1297.0,1372.0,444.0,1106.0,3.0,2933.0,786.0,3.0,0.0,108.0,2300,237.0,302.0,95.0
